1	1:0.062149	2:-0.176490	3:-0.189037	4:-0.713162	5:-0.382027	6:0.485975	7:0.016356	8:-0.022818	9:0.016029	10:0.190098	11:0.036814	
1	1:0.063821	2:-0.525737	3:0.175583	4:-0.157198	5:0.258224	6:0.331060	7:-0.065671	8:-0.044378	9:0.404647	10:-0.563632	11:0.001842	
1	1:0.072025	2:-0.143295	3:0.109560	4:-0.351819	5:0.347695	6:-0.274818	7:0.141065	8:-0.080683	9:-0.639094	10:0.386260	11:0.240906	
1	1:0.085294	2:0.031855	3:0.259500	4:-0.315762	5:0.180780	6:0.664198	7:-0.246188	8:-0.379535	9:0.251589	10:-0.170937	11:0.231631	
1	1:0.056345	2:-0.230785	3:0.476383	4:-0.083854	5:-0.542984	6:0.078877	7:0.310863	8:0.108550	9:-0.072262	10:0.157220	11:-0.519787	
1	1:0.070363	2:-0.209853	3:-0.124885	4:0.119588	5:0.175613	6:-0.650009	7:0.241332	8:0.025200	9:-0.243175	10:0.492759	11:-0.327016	
1	1:0.076813	2:-0.115760	3:-0.075404	4:0.324499	5:-0.107625	6:-0.177668	7:-0.532803	8:-0.702224	9:0.007062	10:-0.198596	11:-0.100383	
1	1:0.069594	2:-0.493936	3:0.261690	4:0.197024	5:-0.100999	6:-0.050615	7:0.707808	8:-0.197118	9:-0.271602	10:-0.093462	11:0.093649	
1	1:0.066065	2:-0.151733	3:-0.098115	4:-0.125031	5:-0.423004	6:-0.587033	7:0.144689	8:-0.240111	9:0.483852	10:0.165206	11:0.289513	
1	1:0.071888	2:0.073678	3:-0.078981	4:-0.454308	5:-0.427286	6:0.525998	7:0.021964	8:0.325286	9:0.048457	10:-0.339177	11:0.306334	
1	1:0.076066	2:-0.162798	3:0.040484	4:-0.334973	5:-0.325202	6:-0.267239	7:-0.230735	8:0.376845	9:-0.050225	10:0.093850	11:0.685646	
1	1:0.050738	2:0.193744	3:-0.112669	4:-0.223001	5:-0.332852	6:0.590449	7:-0.595904	8:0.255417	9:-0.131068	10:0.022221	11:-0.005767	
1	1:0.055424	2:0.459189	3:-0.023156	4:-0.524712	5:0.507211	6:0.029280	7:0.366789	8:0.051233	9:0.164063	10:-0.175165	11:0.239451	
1	1:0.046173	2:0.236171	3:-0.450377	4:0.105168	5:0.069527	6:-0.227700	7:0.433676	8:-0.329080	9:0.597609	10:0.121777	11:-0.056354	
1	1:0.042984	2:0.140002	3:-0.292253	4:0.307670	5:-0.140470	6:-0.789393	7:-0.073455	8:-0.168747	9:0.247120	10:0.226786	11:-0.096095	
1	1:0.072319	2:0.296595	3:-0.156572	4:-0.382101	5:-0.110768	6:0.321312	7:-0.357178	8:0.416012	9:0.262821	10:-0.198169	11:0.460202	
1	1:0.054458	2:-0.085060	3:-0.045954	4:0.200086	5:-0.726586	6:-0.131141	7:-0.034264	8:0.010425	9:-0.329040	10:-0.052687	11:-0.538703	
1	1:0.053690	2:-0.296394	3:0.464074	4:-0.178533	5:0.115547	6:-0.227451	7:0.339095	8:0.353807	9:-0.111224	10:-0.460588	11:0.363685	
1	1:0.066780	2:-0.056182	3:-0.167823	4:-0.251278	5:-0.074837	6:-0.441227	7:-0.066586	8:0.543560	9:0.355165	10:-0.206798	11:0.481662	
1	1:0.072332	2:-0.226579	3:0.108796	4:0.268266	5:-0.233553	6:-0.211080	7:-0.172758	8:-0.503925	9:0.102825	10:0.487235	11:0.478298	
1	1:0.048950	2:0.144096	3:-0.312937	4:0.283834	5:-0.211323	6:-0.098852	7:-0.095976	8:-0.131736	9:0.436763	10:0.440460	11:0.576703	
1	1:0.063387	2:0.562161	3:0.020645	4:0.060207	5:-0.209270	6:0.203828	7:0.423074	8:0.265356	9:-0.347308	10:-0.438318	11:0.168570	
1	1:0.048198	2:-0.292718	3:-0.083667	4:-0.206301	5:0.017600	6:0.019892	7:-0.566695	8:-0.050849	9:0.711015	10:-0.051533	11:0.172629	
1	1:0.068847	2:-0.502305	3:0.180798	4:-0.138076	5:-0.355489	6:-0.573301	7:-0.273407	8:-0.234100	9:0.323008	10:-0.039475	11:0.026523	
1	1:0.056771	2:-0.249895	3:0.247859	4:0.064803	5:-0.489947	6:-0.432526	7:-0.161875	8:-0.591763	9:0.092594	10:0.148925	11:0.185551	
1	1:0.068840	2:-0.210616	3:0.112040	4:0.696463	5:0.157579	6:-0.099538	7:-0.282660	8:0.264601	9:-0.288985	10:-0.017676	11:-0.429899	
1	1:0.071851	2:0.552929	3:0.071989	4:0.191657	5:0.502399	6:0.310522	7:0.010702	8:0.026547	9:-0.099914	10:-0.534184	11:0.047000	
1	1:0.074745	2:-0.262232	3:0.044837	4:-0.683794	5:-0.227573	6:0.297901	7:-0.209716	8:-0.169660	9:0.085429	10:-0.474676	11:0.100736	
1	1:0.068856	2:0.393595	3:0.334123	4:0.664048	5:0.081501	6:0.114166	7:0.337050	8:0.214699	9:-0.130454	10:-0.105486	11:0.283237	
1	1:0.055918	2:-0.052340	3:-0.436579	4:0.489391	5:0.080220	6:-0.026674	7:0.724876	8:-0.025330	9:0.102365	10:0.117214	11:0.081099	
1	1:0.054233	2:-0.341473	3:-0.009984	4:-0.300931	5:-0.347760	6:0.089920	7:0.411218	8:-0.489044	9:-0.456296	10:0.209826	11:0.016604	
1	1:0.046774	2:-0.323622	3:-0.026763	4:-0.171628	5:-0.083635	6:-0.300176	7:-0.059800	8:-0.365269	9:0.718862	10:-0.334682	11:-0.005964	
1	1:0.046649	2:-0.049630	3:-0.103176	4:0.283073	5:0.358996	6:0.244148	7:0.141144	8:0.019812	9:-0.803160	10:-0.146212	11:-0.171292	
1	1:0.072242	2:0.235038	3:-0.453568	4:0.389894	5:0.532454	6:0.274430	7:0.051302	8:0.014959	9:-0.278354	10:0.363849	11:0.101271	
1	1:0.072057	2:0.143725	3:-0.273767	4:0.010171	5:0.305678	6:-0.284279	7:-0.268257	8:-0.338839	9:0.416881	10:-0.061651	11:-0.600401	
1	1:0.050080	2:-0.082649	3:-0.307928	4:0.248643	5:0.128992	6:-0.308110	7:-0.209312	8:-0.645412	9:-0.393869	10:-0.032902	11:-0.325368	
1	1:0.066127	2:-0.087887	3:-0.483456	4:0.081763	5:0.455479	6:-0.063179	7:0.401558	8:0.277510	9:-0.508886	10:-0.158999	11:0.116314	
1	1:0.054154	2:-0.072945	3:-0.497468	4:-0.609251	5:-0.129104	6:0.000206	7:-0.042087	8:0.183442	9:0.077939	10:-0.561178	11:-0.000478	
1	1:0.091300	2:-0.015759	3:0.091375	4:0.185015	5:0.293783	6:0.281780	7:-0.556837	8:0.365789	9:0.264786	10:0.427259	11:0.294273	
1	1:0.071847	2:-0.109355	3:-0.057793	4:0.309631	5:-0.686588	6:0.123273	7:0.305205	8:0.326586	9:-0.313178	10:-0.258015	11:0.180577	
1	1:0.062407	2:0.021904	3:-0.330368	4:-0.750715	5:0.263175	6:-0.178035	7:0.163050	8:-0.397258	9:0.080067	10:0.013961	11:0.175919	
1	1:0.082902	2:0.029189	3:0.066496	4:0.106176	5:-0.440030	6:0.307839	7:-0.006625	8:-0.425817	9:0.471818	10:0.530282	11:-0.054895	
1	1:0.043153	2:-0.187857	3:0.378951	4:-0.381672	5:-0.464959	6:-0.193019	7:-0.268753	8:-0.506218	9:0.248797	10:-0.139727	11:-0.101088	
1	1:0.089634	2:-0.539887	3:-0.350367	4:-0.206141	5:-0.556643	6:0.328080	7:-0.253114	8:-0.105708	9:-0.011633	10:-0.064146	11:0.195595	
1	1:0.063454	2:0.027863	3:0.197891	4:0.242573	5:-0.369087	6:0.228971	7:0.093140	8:-0.077234	9:-0.654194	10:-0.495857	11:0.141621	
1	1:0.066675	2:-0.497082	3:0.359356	4:-0.034303	5:-0.348771	6:0.085321	7:-0.208470	8:-0.303751	9:0.387701	10:-0.201938	11:-0.403006	
1	1:0.043203	2:0.322765	3:0.113318	4:0.009365	5:0.408066	6:0.468535	7:0.099899	8:-0.132460	9:0.597969	10:-0.106173	11:-0.314038	
1	1:0.066800	2:-0.003746	3:-0.044970	4:-0.018188	5:0.192151	6:-0.357024	7:-0.070362	8:-0.600458	9:-0.056392	10:-0.487234	11:0.471916	
1	1:0.076627	2:-0.721135	3:-0.054488	4:0.187453	5:0.295496	6:0.077124	7:0.471585	8:0.058797	9:0.168748	10:-0.121308	11:0.271438	
1	1:0.042705	2:-0.227149	3:0.520104	4:-0.169808	5:-0.235829	6:-0.063142	7:-0.330295	8:0.181267	9:-0.288217	10:-0.441033	11:-0.410003	
1	1:0.067859	2:-0.550958	3:-0.118004	4:-0.148542	5:0.131323	6:0.497165	7:-0.313790	8:-0.198999	9:-0.093643	10:-0.210529	11:-0.447522	
1	1:0.066711	2:0.293552	3:-0.109905	4:-0.126401	5:-0.367035	6:0.250805	7:-0.203666	8:-0.255113	9:-0.046666	10:-0.402120	11:0.642855	
1	1:0.072725	2:0.336526	3:-0.036481	4:0.177439	5:0.203239	6:0.682197	7:0.060027	8:-0.178906	9:-0.423622	10:-0.342609	11:-0.097466	
1	1:0.090372	2:0.250463	3:0.194141	4:-0.026912	5:0.553994	6:0.401493	7:0.563591	8:-0.022741	9:-0.244354	10:-0.149284	11:0.149776	
1	1:0.081129	2:-0.540096	3:-0.520247	4:0.178855	5:0.476453	6:-0.153737	7:-0.000298	8:-0.106470	9:-0.036903	10:0.360609	11:0.075424	
1	1:0.057123	2:0.064968	3:-0.062248	4:0.360119	5:0.451574	6:-0.626424	7:-0.064680	8:-0.258244	9:0.110688	10:-0.317811	11:-0.280179	
1	1:0.063086	2:-0.056158	3:0.252075	4:0.657260	5:-0.231386	6:-0.214276	7:0.160866	8:0.334932	9:-0.419837	10:0.227603	11:0.178203	
1	1:0.050732	2:0.103283	3:-0.263107	4:0.019267	5:-0.323641	6:-0.128906	7:-0.690884	8:0.143391	9:-0.275802	10:-0.166564	11:-0.440580	
1	1:0.086340	2:-0.484805	3:0.613074	4:0.174186	5:-0.340197	6:0.182184	7:0.067554	8:-0.348658	9:0.224067	10:-0.033011	11:-0.157995	
1	1:0.073703	2:0.280216	3:-0.408686	4:-0.190361	5:0.486413	6:-0.190096	7:-0.135650	8:-0.268402	9:-0.390640	10:0.143197	11:-0.420127	
1	1:0.109408	2:-0.016059	3:-0.124040	4:-0.466371	5:0.152593	6:0.327335	7:-0.235485	8:0.109943	9:-0.728950	10:-0.148507	11:-0.059068	
1	1:0.051156	2:-0.535945	3:-0.549449	4:0.330269	5:0.262293	6:-0.153383	7:0.008598	8:-0.091521	9:-0.141649	10:0.120951	11:-0.404608	
1	1:0.070936	2:0.197001	3:0.171165	4:-0.047480	5:-0.787226	6:-0.006312	7:-0.363210	8:0.243820	9:-0.201989	10:0.101694	11:-0.249663	
1	1:0.068179	2:-0.112565	3:0.289424	4:0.073554	5:0.065473	6:0.109811	7:-0.086123	8:0.813336	9:0.210502	10:0.366690	11:-0.171622	
1	1:0.060206	2:-0.202402	3:-0.014655	4:-0.191605	5:-0.612925	6:0.049603	7:0.328527	8:0.195893	9:-0.547666	10:-0.300747	11:-0.060441	
1	1:0.064515	2:0.472351	3:0.185152	4:0.089612	5:0.557121	6:0.177336	7:-0.224075	8:-0.340926	9:0.468468	10:-0.037816	11:-0.035328	
1	1:0.083768	2:-0.013679	3:-0.345506	4:-0.505641	5:0.263822	6:-0.281910	7:-0.448200	8:-0.241651	9:0.086003	10:0.237070	11:0.381832	
1	1:0.042026	2:0.038749	3:-0.501161	4:0.004704	5:-0.039102	6:0.244501	7:0.258444	8:0.280570	9:0.159246	10:-0.028732	11:-0.715920	
1	1:0.111112	2:-0.298774	3:0.049540	4:-0.556278	5:-0.027237	6:-0.197075	7:0.098957	8:-0.369828	9:-0.373092	10:0.081087	11:0.504550	
1	1:0.081496	2:-0.488839	3:-0.125942	4:0.151394	5:0.131068	6:0.336646	7:0.127193	8:-0.003101	9:0.630446	10:0.367206	11:0.191349	
1	1:0.068663	2:-0.072807	3:-0.317170	4:0.127960	5:-0.871244	6:-0.129242	7:0.066744	8:-0.045718	9:-0.039263	10:-0.053980	11:-0.293674	
1	1:0.058075	2:0.046967	3:-0.494016	4:-0.348872	5:0.256758	6:-0.453390	7:0.150737	8:0.167936	9:-0.540443	10:0.033536	11:-0.114206	
1	1:0.062978	2:0.008940	3:-0.426285	4:-0.435591	5:-0.628490	6:-0.109113	7:-0.168776	8:-0.133032	9:-0.146776	10:-0.370789	11:0.111266	
1	1:0.062490	2:0.049669	3:0.122222	4:-0.000594	5:-0.155464	6:-0.932595	7:-0.009454	8:-0.135546	9:-0.203502	10:-0.127259	11:-0.093364	
1	1:0.090047	2:-0.075910	3:0.096387	4:0.091918	5:0.253856	6:-0.360639	7:-0.195092	8:0.046806	9:0.078211	10:0.222436	11:-0.823432	
1	1:0.063921	2:0.203745	3:-0.266875	4:0.384240	5:0.127514	6:-0.209073	7:-0.304034	8:-0.021464	9:-0.294216	10:-0.701677	11:0.061296	
1	1:0.061569	2:-0.138705	3:-0.111568	4:-0.326332	5:-0.666409	6:-0.242000	7:0.018491	8:-0.087684	9:-0.175523	10:-0.225429	11:0.515469	
1	1:0.056502	2:-0.538806	3:-0.208260	4:0.340783	5:-0.091563	6:-0.016746	7:-0.431578	8:0.543979	9:0.122300	10:0.163630	11:-0.120089	
1	1:0.060372	2:0.436522	3:0.314040	4:0.098199	5:-0.107147	6:-0.310202	7:-0.157310	8:-0.407046	9:-0.196043	10:0.066880	11:0.597073	
1	1:0.058883	2:0.132667	3:-0.626861	4:-0.502358	5:0.050086	6:-0.104697	7:-0.203673	8:0.142038	9:-0.480960	10:-0.092149	11:-0.136645	
1	1:0.083141	2:-0.546869	3:0.400241	4:-0.038695	5:-0.259354	6:0.217364	7:0.407807	8:0.040367	9:0.282670	10:0.352880	11:-0.213209	
1	1:0.044754	2:-0.004903	3:-0.071110	4:0.220870	5:0.338030	6:0.161856	7:0.194906	8:-0.489626	9:-0.397670	10:-0.053995	11:-0.604063	
1	1:0.061263	2:-0.163631	3:-0.317276	4:-0.027072	5:0.093260	6:-0.159191	7:0.370319	8:0.066756	9:-0.447387	10:-0.701183	11:0.025106	
1	1:0.043153	2:0.000701	3:-0.452159	4:-0.161848	5:-0.400974	6:-0.393132	7:-0.075566	8:-0.151835	9:0.308652	10:-0.572288	11:-0.024878	
1	1:0.100405	2:-0.486108	3:0.508975	4:0.197277	5:-0.022226	6:-0.118068	7:-0.155553	8:-0.596140	9:-0.232777	10:0.032332	11:-0.079998	
1	1:0.048427	2:-0.207647	3:0.207903	4:0.038612	5:0.114305	6:-0.377091	7:0.091716	8:-0.505003	9:-0.499136	10:-0.280340	11:0.404219	
1	1:0.059501	2:-0.276272	3:-0.077716	4:-0.274570	5:0.452953	6:-0.325483	7:-0.037681	8:0.394388	9:-0.116409	10:0.339403	11:0.491825	
1	1:0.048394	2:-0.172970	3:-0.414378	4:-0.200207	5:0.160246	6:-0.555802	7:-0.131055	8:-0.513287	9:-0.142652	10:-0.118457	11:-0.326086	
1	1:0.075943	2:-0.282261	3:-0.543127	4:0.307832	5:-0.195375	6:0.125862	7:0.433724	8:-0.032772	9:-0.089659	10:0.083561	11:-0.516324	
1	1:0.045369	2:0.004296	3:-0.719311	4:0.194935	5:-0.274759	6:-0.188919	7:-0.295988	8:-0.412005	9:0.217637	10:0.122689	11:-0.107502	
1	1:0.072898	2:0.088615	3:0.019232	4:-0.011276	5:0.169391	6:-0.549416	7:-0.415728	8:-0.374968	9:-0.059504	10:0.288594	11:-0.505497	
1	1:0.046661	2:-0.285970	3:-0.103996	4:0.449232	5:0.204834	6:0.098066	7:-0.382017	8:-0.299326	9:-0.428199	10:0.354046	11:-0.328039	
1	1:0.052154	2:0.461573	3:-0.227415	4:0.184237	5:-0.314561	6:0.111108	7:-0.103937	8:-0.248793	9:-0.477125	10:-0.359635	11:-0.396976	
1	1:0.108075	2:-0.603649	3:-0.191342	4:-0.468745	5:0.159450	6:0.203784	7:0.146453	8:0.081932	9:0.016900	10:-0.008337	11:-0.521657	
1	1:0.067172	2:0.102280	3:0.224950	4:-0.275330	5:-0.028072	6:-0.142855	7:-0.015625	8:-0.179333	9:-0.303428	10:-0.170647	11:-0.826940	
1	1:0.066638	2:0.133269	3:0.152002	4:0.002360	5:-0.394861	6:-0.058191	7:-0.214336	8:-0.146142	9:0.028551	10:-0.844590	11:-0.118074	
1	1:0.056036	2:0.278743	3:-0.144501	4:-0.407623	5:0.140451	6:-0.015186	7:-0.549107	8:-0.464609	9:-0.124099	10:-0.100762	11:-0.411382	
1	1:0.062559	2:0.465659	3:-0.026503	4:0.153429	5:0.012164	6:-0.264239	7:0.418918	8:0.444719	9:-0.115825	10:0.517812	11:0.173849	
1	1:0.085346	2:-0.010251	3:-0.579736	4:0.025128	5:-0.295490	6:-0.028617	7:-0.338339	8:-0.284871	9:0.086654	10:0.532427	11:-0.284851	
1	1:0.096388	2:0.300527	3:-0.156766	4:-0.238973	5:-0.621543	6:0.257840	7:0.126710	8:0.205560	9:0.271092	10:-0.068591	11:0.478964	
1	1:0.060859	2:-0.189373	3:-0.273660	4:0.407687	5:-0.090630	6:-0.050194	7:-0.429099	8:0.260860	9:-0.117530	10:-0.641624	11:0.175878	
1	1:0.057298	2:0.166277	3:0.157612	4:-0.542298	5:0.229890	6:-0.102783	7:-0.507210	8:-0.185516	9:0.026085	10:0.469686	11:-0.271593	
1	1:0.076935	2:-0.275293	3:-0.465219	4:0.068638	5:0.003858	6:-0.104642	7:-0.655063	8:-0.135031	9:0.161523	10:0.458972	11:-0.045874	
1	1:0.055257	2:-0.027860	3:-0.098757	4:0.126197	5:-0.727812	6:-0.013456	7:-0.393393	8:-0.363024	9:-0.139040	10:0.303367	11:-0.206622	
1	1:0.068397	2:0.151084	3:0.109459	4:0.409863	5:0.613619	6:0.291905	7:0.112560	8:-0.023393	9:0.007320	10:0.476970	11:-0.300030	
1	1:0.055066	2:-0.301358	3:-0.457575	4:0.038396	5:-0.202235	6:0.069033	7:0.317702	8:0.106803	9:0.356205	10:0.611308	11:-0.191616	
1	1:0.078143	2:-0.281254	3:-0.214291	4:0.593522	5:0.076756	6:-0.250834	7:0.272518	8:-0.013915	9:-0.514077	10:-0.077981	11:0.320899	
1	1:0.072836	2:0.506853	3:-0.035373	4:-0.168029	5:-0.294113	6:-0.243435	7:-0.211782	8:-0.477797	9:-0.363918	10:0.293246	11:-0.266410	
1	1:0.061833	2:0.180073	3:0.181930	4:-0.280864	5:0.199070	6:-0.138702	7:-0.278157	8:-0.466798	9:-0.349202	10:-0.511321	11:-0.337989	
1	1:0.054744	2:-0.436854	3:-0.211120	4:0.085852	5:0.082785	6:-0.202477	7:-0.042437	8:-0.223082	9:-0.186298	10:-0.331838	11:-0.714129	
1	1:0.061057	2:0.176788	3:-0.367310	4:-0.449028	5:0.001274	6:-0.163262	7:0.561740	8:0.129810	9:0.147905	10:0.489796	11:-0.087411	
1	1:0.134144	2:-0.128396	3:-0.566290	4:-0.029915	5:0.003588	6:0.033412	7:0.218292	8:0.517941	9:-0.427222	10:-0.377011	11:-0.047354	
1	1:0.056384	2:-0.086598	3:-0.110205	4:0.142838	5:-0.685656	6:-0.540099	7:0.179300	8:0.288133	9:-0.106339	10:-0.233755	11:0.117574	
1	1:0.065426	2:0.434090	3:-0.476473	4:-0.156184	5:-0.262063	6:-0.070598	7:0.105457	8:0.078638	9:-0.155923	10:-0.661819	11:-0.050810	
1	1:0.071049	2:0.051623	3:-0.546530	4:-0.256025	5:-0.301346	6:-0.533171	7:-0.300321	8:-0.155890	9:0.076356	10:0.257776	11:-0.257275	
1	1:0.072807	2:-0.215381	3:0.405334	4:-0.588520	5:-0.510471	6:0.197717	7:0.235381	8:-0.247658	9:-0.085320	10:0.019435	11:-0.116576	
1	1:0.076709	2:0.026146	3:-0.342828	4:-0.419377	5:-0.206645	6:-0.598034	7:0.403720	8:0.221312	9:-0.052995	10:-0.142173	11:0.254337	
1	1:0.046635	2:0.200774	3:0.200460	4:-0.028093	5:-0.406679	6:-0.222130	7:0.107308	8:-0.527941	9:-0.593558	10:-0.243225	11:-0.010336	
1	1:0.053788	2:-0.375905	3:0.149974	4:-0.220274	5:-0.408123	6:0.026057	7:-0.550015	8:-0.246202	9:-0.347155	10:0.025980	11:0.364996	
1	1:0.072637	2:0.075066	3:-0.090561	4:-0.194268	5:-0.025275	6:-0.333671	7:-0.084936	8:-0.164917	9:0.000698	10:-0.670734	11:-0.588962	
1	1:0.041912	2:0.087528	3:0.052414	4:-0.229218	5:-0.538385	6:0.437274	7:-0.412891	8:-0.058470	9:0.410284	10:-0.291283	11:-0.164774	
1	1:0.076300	2:-0.225581	3:0.098238	4:0.158587	5:-0.319697	6:-0.638919	7:-0.046329	8:-0.517245	9:-0.121441	10:0.322279	11:0.098827	
1	1:0.063540	2:-0.156329	3:0.065414	4:-0.413259	5:0.223063	6:0.027805	7:-0.455911	8:0.185442	9:-0.371064	10:-0.534380	11:-0.283615	
1	1:0.064579	2:-0.202486	3:-0.206505	4:0.165000	5:0.150268	6:-0.007460	7:-0.270425	8:-0.248300	9:0.829382	10:-0.114198	11:-0.163175	
1	1:0.069515	2:-0.302221	3:-0.028637	4:-0.009865	5:-0.355444	6:0.000997	7:-0.081657	8:0.136076	9:-0.790191	10:0.157419	11:-0.319694	
1	1:0.079408	2:0.225532	3:-0.089856	4:-0.556401	5:-0.310375	6:-0.157288	7:-0.152313	8:-0.321706	9:-0.217123	10:0.048412	11:-0.572645	
1	1:0.067770	2:-0.605406	3:-0.305042	4:0.416857	5:-0.117394	6:-0.404820	7:-0.170062	8:-0.374123	9:-0.031628	10:-0.119971	11:-0.011297	
1	1:0.050086	2:-0.363698	3:-0.539106	4:-0.282776	5:-0.073945	6:0.311484	7:-0.220638	8:-0.099660	9:-0.374774	10:0.241158	11:-0.367290	
1	1:0.083847	2:-0.399181	3:-0.429586	4:-0.182283	5:0.113251	6:-0.455352	7:0.122995	8:-0.244767	9:0.428025	10:0.369935	11:-0.024210	
1	1:0.061893	2:0.438072	3:-0.224346	4:0.351715	5:-0.437492	6:0.086189	7:0.584710	8:0.197487	9:0.012604	10:-0.050505	11:0.218639	
1	1:0.102460	2:0.078328	3:-0.126058	4:0.060463	5:0.243021	6:-0.326511	7:-0.607657	8:-0.329401	9:-0.074016	10:-0.079220	11:0.555559	
1	1:0.060584	2:-0.088473	3:0.292377	4:-0.057606	5:0.239797	6:-0.442568	7:-0.381196	8:-0.364518	9:0.420444	10:0.395544	11:0.186865	
1	1:0.062218	2:-0.025854	3:0.112337	4:-0.229224	5:0.149907	6:-0.540734	7:-0.146999	8:0.711055	9:-0.225950	10:-0.111629	11:-0.157193	
1	1:0.071528	2:0.057710	3:0.007275	4:0.516949	5:0.004681	6:-0.556820	7:-0.263720	8:-0.349918	9:-0.100255	10:-0.269381	11:-0.373612	
1	1:0.061632	2:0.106964	3:-0.097765	4:-0.274047	5:-0.506192	6:-0.487322	7:-0.377087	8:0.182354	9:0.272829	10:0.100101	11:-0.382732	
1	1:0.056688	2:0.199335	3:0.289049	4:-0.036308	5:-0.239502	6:0.249511	7:-0.173453	8:-0.351079	9:-0.480249	10:-0.425848	11:0.432712	
1	1:0.066232	2:0.182122	3:0.421279	4:-0.482913	5:-0.046043	6:-0.427336	7:-0.179956	8:-0.467075	9:0.313632	10:-0.084539	11:-0.104747	
1	1:0.057783	2:-0.027313	3:-0.137896	4:-0.156405	5:0.248137	6:-0.239433	7:0.339294	8:-0.513317	9:0.309632	10:0.194163	11:0.566878	
1	1:0.082299	2:-0.009689	3:0.273963	4:-0.043263	5:0.170078	6:0.079976	7:-0.637121	8:-0.339930	9:0.460342	10:0.382830	11:-0.030565	
1	1:0.067269	2:-0.353829	3:-0.298648	4:-0.388310	5:-0.328650	6:0.115720	7:-0.192440	8:0.239295	9:0.310666	10:-0.158026	11:-0.541408	
1	1:0.034942	2:0.167339	3:-0.622237	4:-0.387408	5:-0.000737	6:0.402368	7:-0.075220	8:0.182307	9:-0.474123	10:0.041188	11:-0.078926	
1	1:0.074061	2:-0.034273	3:-0.143693	4:0.043896	5:0.180816	6:0.355209	7:0.278534	8:-0.098111	9:0.035057	10:-0.829512	11:-0.188074	
1	1:0.069806	2:-0.094339	3:-0.666164	4:-0.150179	5:0.068228	6:-0.329009	7:0.046881	8:0.307433	9:-0.325200	10:0.405116	11:0.201024	
1	1:0.082751	2:-0.329881	3:0.097065	4:-0.574214	5:-0.081804	6:-0.326248	7:-0.645104	8:-0.076862	9:-0.012668	10:0.093112	11:0.034077	
1	1:0.072831	2:-0.295008	3:-0.129649	4:-0.156374	5:-0.589287	6:0.448021	7:0.176953	8:-0.388401	9:-0.224513	10:-0.266185	11:-0.122450	
1	1:0.063699	2:0.223956	3:-0.157029	4:-0.107726	5:0.625839	6:-0.129884	7:-0.429832	8:-0.342263	9:-0.090722	10:0.436613	11:-0.014762	
1	1:0.053358	2:-0.587568	3:-0.532879	4:-0.135911	5:0.429202	6:0.287589	7:-0.118262	8:-0.044751	9:-0.232182	10:0.108716	11:-0.029114	
1	1:0.086956	2:-0.266666	3:-0.468109	4:-0.031391	5:0.018945	6:0.267769	7:0.613889	8:-0.189478	9:-0.235029	10:0.179202	11:-0.359226	
1	1:0.067700	2:0.221784	3:-0.492258	4:-0.064644	5:-0.131292	6:-0.031598	7:-0.241474	8:0.126873	9:0.749308	10:-0.120991	11:0.176034	
1	1:0.111127	2:0.489814	3:-0.013888	4:-0.306992	5:-0.113387	6:0.287432	7:-0.154803	8:-0.209172	9:-0.169916	10:-0.019118	11:-0.678873	
1	1:0.062608	2:-0.616794	3:-0.196261	4:0.383878	5:0.367566	6:0.175169	7:-0.221624	8:-0.353832	9:0.295515	10:0.006580	11:-0.047836	
1	1:0.055345	2:-0.541882	3:0.000556	4:0.119748	5:-0.236157	6:0.257646	7:-0.419861	8:-0.049470	9:-0.281327	10:0.107042	11:-0.545414	
1	1:0.063327	2:-0.104232	3:-0.211027	4:-0.133545	5:-0.066604	6:0.384211	7:-0.331213	8:0.098654	9:-0.645850	10:0.371940	11:-0.309529	
1	1:0.050161	2:-0.209795	3:0.134299	4:-0.058878	5:-0.247843	6:-0.099627	7:-0.478463	8:-0.746619	9:0.007529	10:-0.104133	11:-0.251693	
1	1:0.073244	2:0.286808	3:-0.389138	4:0.283945	5:-0.346717	6:0.319077	7:0.119905	8:0.210402	9:0.187456	10:-0.490974	11:-0.351368	
1	1:0.071100	2:-0.350639	3:-0.208911	4:0.335507	5:-0.077091	6:-0.234527	7:-0.579524	8:-0.442946	9:-0.175454	10:0.285559	11:-0.102300	
1	1:0.064836	2:0.194396	3:0.141015	4:-0.061123	5:-0.346773	6:0.154924	7:-0.013823	8:0.027904	9:0.127034	10:-0.794410	11:-0.376747	
1	1:0.064736	2:0.103838	3:-0.318220	4:-0.154830	5:-0.094215	6:-0.373568	7:-0.341107	8:0.659491	9:0.295190	10:-0.256409	11:0.084831	
1	1:0.054281	2:-0.001532	3:0.452837	4:0.534429	5:-0.171904	6:-0.097005	7:-0.409874	8:0.016033	9:0.418840	10:-0.209362	11:-0.282669	
1	1:0.066417	2:0.453308	3:-0.247735	4:-0.462525	5:-0.391244	6:0.046473	7:-0.028339	8:0.480989	9:-0.182248	10:0.082295	11:0.295681	
1	1:0.076178	2:-0.391790	3:-0.646817	4:0.439557	5:-0.007976	6:-0.198193	7:0.215854	8:-0.045180	9:-0.085388	10:-0.068945	11:0.359293	
1	1:0.060295	2:-0.513377	3:0.024186	4:0.327113	5:0.186196	6:0.146554	7:0.335577	8:-0.090939	9:-0.023647	10:-0.071778	11:0.665193	
1	1:0.066666	2:-0.242305	3:-0.092560	4:0.213575	5:-0.162203	6:0.181989	7:-0.092027	8:-0.601041	9:-0.595510	10:-0.269539	11:-0.161957	
