1 3:0.292020 4:0.135820 5:0.453310 6:0.168080 7:0.517830 9:0.526320 12:-0.166380 13:0.473680 15:0.555180 16:0.039050 17:0.816640 22:0.066210 25:0.517310 26:-0.031760 27:0.503690 28:-0.033510 29:0.346350 31:0.707980 33:0.395590 34:-0.032260 
-1 3:0.791570 4:0.168510 5:0.000000 6:0.000000 7:0.565410 9:0.394680 12:0.995570 13:-0.024390 15:0.237250 16:0.128600 17:-0.026610 22:0.388030 25:-0.915740 26:0.807100 27:-0.341460 28:0.882480 29:-1.000000 31:-1.000000 33:0.000000 34:0.000000 
1 3:0.901160 4:0.166070 5:0.792990 6:0.373790 7:0.729900 9:0.597840 12:0.811520 13:0.244120 15:0.064380 16:0.850380 17:-0.126110 22:0.659240 25:-0.681590 26:0.399510 27:-0.718440 28:0.258350 29:-0.723690 31:-0.714750 33:-0.676990 34:-0.199040 
1 3:0.977140 4:0.190490 5:0.826830 6:0.462590 7:0.717710 9:0.479680 12:0.926430 13:0.102890 15:-0.132540 16:0.842900 17:-0.320200 22:0.495080 25:-0.853760 26:0.178490 27:-0.833140 28:-0.013580 29:-0.823660 31:-0.672890 33:-0.599430 34:-0.497000 
-1 3:-1.000000 4:-1.000000 5:0.000000 6:0.000000 7:0.508140 9:0.605860 12:-0.413680 13:0.000000 15:0.000000 16:0.000000 17:1.000000 22:-1.000000 25:1.000000 26:-0.596090 27:-1.000000 28:-1.000000 29:-1.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:0.740840 4:0.049740 5:0.790740 6:0.025430 7:0.785750 9:0.662300 12:0.311520 13:0.759340 15:0.746950 16:0.084420 17:0.706810 22:0.113550 25:0.670160 26:0.154450 27:0.641580 28:0.136080 29:0.657070 31:0.597590 33:0.574550 34:0.151140 
-1 3:1.000000 4:-1.000000 5:0.000000 6:0.000000 7:0.779410 9:0.808820 12:-0.948530 13:0.000000 15:0.000000 16:0.000000 17:0.720590 22:0.000000 25:-1.000000 26:-1.000000 27:-1.000000 28:-1.000000 29:1.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.017090 5:0.962150 6:-0.031420 7:1.000000 9:1.000000 12:-0.070920 13:0.991730 15:1.000000 16:-0.157270 17:1.000000 22:-0.185190 25:0.989710 26:-0.220830 27:0.964900 28:-0.202430 29:0.945990 31:0.964360 33:0.870110 34:-0.232960 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.957040 4:-0.120950 5:0.633180 6:-0.126900 7:0.963650 9:0.970260 12:-0.011240 13:0.835430 15:1.000000 16:-0.313950 17:0.992730 22:-0.271650 25:1.000000 26:-0.192330 27:0.887930 28:-0.315650 29:0.814280 31:0.890950 33:0.695310 34:-0.415730 
-1 3:0.284090 4:-0.318180 5:0.000000 6:0.000000 7:0.681820 9:0.306820 12:0.064390 13:0.348480 15:0.000000 16:0.000000 17:0.590910 22:0.000000 25:0.242420 26:0.178030 27:1.000000 28:-0.238640 29:0.060610 31:0.162880 33:0.000000 34:0.000000 
1 3:0.944900 4:-0.493110 5:1.000000 6:-0.036920 7:0.988980 9:0.900830 12:-0.101040 13:1.000000 15:1.000000 16:-0.150170 17:1.000000 22:-0.234520 25:1.000000 26:-0.298520 27:1.000000 28:-0.333040 29:1.000000 31:1.000000 33:1.000000 34:-0.447390 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:1.000000 13:0.000000 15:0.000000 16:0.000000 17:0.365850 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:0.109760 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.994490 4:0.005260 5:0.840820 6:-0.113130 7:0.882370 9:0.990610 12:-0.074960 13:0.852210 15:0.871610 16:-0.208480 17:0.938810 22:0.000750 25:0.933680 26:-0.198720 27:0.875790 28:-0.178060 29:0.942940 31:0.802530 33:0.765860 34:-0.277940 
-1 3:0.101350 4:0.108110 5:0.000000 6:0.000000 7:0.000000 9:0.547300 12:1.000000 13:0.000000 15:0.000000 16:0.000000 17:0.371620 22:0.000000 25:-0.425680 26:-1.000000 27:1.000000 28:-1.000000 29:0.554050 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:-0.572240 5:0.991500 6:-0.733710 7:0.895180 9:1.000000 12:-0.232290 13:0.628900 15:1.000000 16:-0.575350 17:1.000000 22:-1.000000 25:0.619460 26:-0.769040 27:0.537770 28:-0.779860 29:0.810200 31:1.000000 33:0.304450 34:-0.761120 
-1 3:0.659090 4:-0.628790 5:0.000000 6:0.000000 7:0.000000 9:0.772730 12:-0.280300 13:0.000000 15:0.000000 16:0.000000 17:0.621210 22:-1.000000 25:0.000000 26:0.000000 27:1.000000 28:-0.939390 29:-0.128790 31:0.000000 33:0.000000 34:0.000000 
1 3:0.862840 4:0.193100 5:0.809200 6:0.411490 7:0.672030 9:0.545590 12:0.815330 13:0.196170 15:-0.040610 16:0.862840 17:-0.172410 22:0.560920 25:-0.592340 26:0.257470 27:-0.630380 28:0.088180 29:-0.572410 31:-0.548660 33:-0.429120 34:-0.319540 
-1 3:0.420000 4:-0.610000 5:0.000000 6:0.000000 7:1.000000 9:0.900000 12:0.640000 13:0.000000 15:0.000000 16:0.000000 17:0.670000 22:0.000000 25:0.210000 26:0.680000 27:1.000000 28:0.220000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.233950 5:0.914040 6:0.520130 7:0.780200 9:0.476600 12:0.917300 13:0.094670 15:-0.219800 16:0.914040 17:-0.341680 22:0.446140 25:-0.708380 26:0.035910 27:-0.717310 28:-0.119430 29:-0.649620 31:-0.512510 33:-0.374320 34:-0.533190 
-1 3:0.913530 4:0.815860 5:-0.729730 6:1.000000 7:-0.394660 9:0.054050 12:-0.102410 13:-0.031580 15:0.014010 16:-0.034030 17:0.011080 22:0.000750 25:-0.000030 26:0.000020 27:-0.000010 28:0.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.214290 4:-0.095240 5:0.333330 6:0.071430 7:0.190480 9:0.238100 12:0.023810 13:0.309520 15:0.309520 16:-0.047620 17:0.285710 22:0.000000 25:0.357140 26:-0.047620 27:0.221090 28:-0.022900 29:0.190480 31:0.169970 33:0.146940 34:-0.018770 
-1 3:1.000000 4:-0.147540 5:1.000000 6:0.049180 7:0.573770 9:0.655740 12:-0.032790 13:0.721310 15:0.688520 16:-0.163930 17:0.196720 22:0.032790 25:0.311480 26:-0.344260 27:0.523850 28:-0.203250 29:0.327870 31:0.278690 33:0.491800 34:-0.065570 
1 3:0.981820 4:0.000000 5:0.886270 6:0.031310 7:0.862490 9:0.800000 12:0.045450 13:0.793430 15:0.771180 16:0.095790 17:0.627270 22:0.126080 25:0.745450 26:0.227270 27:0.645810 28:0.150880 29:0.672730 31:0.607150 33:0.588400 34:0.170770 
-1 3:0.392860 4:0.523810 5:-0.788240 6:0.113420 7:-0.166280 9:0.666670 12:0.404760 13:-0.672300 15:-0.347970 16:-0.636680 17:0.464290 22:0.449610 25:0.321430 26:0.702380 27:0.519710 28:0.388480 29:0.571430 31:-0.548910 33:0.254410 34:-0.558370 
1 3:0.868890 4:-0.071110 5:1.000000 6:-0.024940 7:1.000000 9:0.877780 12:-0.064440 13:1.000000 15:1.000000 16:-0.200000 17:0.868890 22:-0.115260 25:0.844440 26:0.035560 27:1.000000 28:-0.141620 29:0.822220 31:1.000000 33:1.000000 34:-0.442220 
-1 3:0.436360 4:-0.127270 5:0.581820 6:-0.145450 7:0.181820 9:0.345450 12:-0.054550 13:0.290910 15:0.363640 16:-0.418180 17:0.200000 22:0.490910 25:0.327270 26:0.163640 27:0.410980 28:-0.070270 29:0.345450 31:0.127270 33:0.290910 34:-0.290910 
1 3:1.000000 4:-0.924530 5:1.000000 6:0.754720 7:0.490570 9:0.622640 12:-0.000540 13:0.452830 15:0.622640 16:-0.056600 17:0.988780 22:0.075470 25:1.000000 26:0.792450 27:0.921920 28:-0.001280 29:0.943400 31:1.000000 33:0.433960 34:-0.113210 
-1 3:0.738100 4:0.833330 5:-0.761900 6:-0.238100 7:0.333330 9:0.452380 12:0.128080 13:0.333330 15:0.285710 16:-0.071430 17:-0.382140 22:0.047620 25:-0.572550 26:-0.102340 27:0.248890 28:-0.510790 29:1.000000 31:-0.666670 33:0.261900 34:0.023810 
1 3:0.437500 4:0.041670 5:0.583330 6:-0.104170 7:0.395830 9:0.333330 12:0.000000 13:0.291670 15:0.541670 16:0.020830 17:0.437500 22:0.083330 25:0.395830 26:-0.187500 27:0.440120 28:-0.100640 29:0.416670 31:0.583330 33:0.333330 34:-0.062500 
-1 3:1.000000 4:1.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:-0.890980 13:-0.515040 15:-0.954890 16:0.285710 17:0.646620 22:0.000000 25:-1.000000 26:-1.000000 27:1.000000 28:-1.000000 29:1.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.952170 4:0.065950 5:0.936140 6:0.130300 7:0.909960 9:0.848810 12:0.613200 13:0.779370 15:0.722540 16:0.379880 17:0.661450 22:0.440880 25:0.404400 26:0.441990 27:0.343740 28:0.432210 29:0.903300 31:0.234050 33:0.186320 34:0.371910 
-1 3:0.598400 4:0.403320 5:0.828090 6:0.805210 7:0.760010 9:0.840100 12:0.079810 13:0.958240 15:0.919620 16:0.884440 17:0.954520 22:-0.695940 25:0.286040 26:-0.300630 27:1.000000 28:0.170760 29:0.629580 31:0.877570 33:0.819790 34:0.688220 
1 3:0.958820 4:0.101290 5:1.000000 6:-0.019180 7:0.983130 9:0.969740 12:-0.027160 13:0.979800 15:1.000000 16:-0.053430 17:1.000000 22:-0.092840 25:0.915670 26:-0.156750 27:0.956770 28:-0.069950 29:0.909780 31:1.000000 33:0.931440 34:-0.068880 
-1 3:0.000000 4:0.000000 5:-0.336720 6:0.853880 7:0.000000 9:0.688690 12:0.313850 13:-0.260480 15:-0.302410 16:0.655650 17:0.941550 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:0.044470 33:0.000000 34:0.000000 
1 3:0.969330 4:0.008760 5:1.000000 6:0.008430 7:0.986580 9:0.978680 12:-0.035100 13:1.000000 15:1.000000 16:-0.025810 17:1.000000 22:-0.026120 25:0.960190 26:-0.045270 27:0.991880 28:-0.034730 29:0.970200 31:1.000000 33:0.984200 34:-0.041120 
-1 3:0.000000 4:0.000000 5:0.989190 6:-0.227030 7:0.189190 9:0.000000 12:0.072970 13:1.000000 15:1.000000 16:0.070270 17:1.000000 22:-0.210810 25:0.000000 26:0.000000 27:1.000000 28:-0.175680 29:0.000000 31:1.000000 33:0.289190 34:-0.156760 
1 3:0.641220 4:0.014030 5:0.341460 6:-0.024390 7:0.527510 9:0.195120 12:0.047550 13:0.219510 15:0.292680 16:0.000000 17:0.365850 22:0.121950 25:0.219510 26:0.097560 27:0.193040 28:0.056410 29:0.174100 31:0.195120 33:0.170730 34:0.073170 
-1 3:1.000000 4:1.000000 5:1.000000 6:-1.000000 7:0.000000 9:0.000000 12:1.000000 13:1.000000 15:1.000000 16:1.000000 17:1.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:1.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:0.346940 4:0.204080 5:0.469390 6:0.244900 7:0.408160 9:0.469390 12:0.591840 13:0.122450 15:0.000000 16:0.510200 17:-0.061220 22:0.448980 25:-0.612240 26:0.224490 27:-0.465790 28:0.148950 29:-0.591840 31:-0.346940 33:-0.265310 34:-0.244900 
-1 3:0.000000 4:0.000000 5:1.000000 6:-1.000000 7:0.000000 9:0.000000 12:1.000000 13:1.000000 15:1.000000 16:0.232880 17:1.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:0.897060 4:0.382350 5:0.911760 6:0.375000 7:0.742650 9:0.455880 12:0.889710 13:-0.022060 15:-0.205880 16:0.823530 17:-0.375000 22:0.382350 25:-0.742650 26:-0.125000 27:-0.679250 28:-0.241310 29:-0.551470 31:-0.441180 33:-0.286760 34:-0.566180 
-1 3:-1.000000 4:0.281050 5:0.222220 6:0.150330 7:-0.756930 9:-0.307190 12:1.000000 13:-0.816990 15:-0.790850 16:-0.026140 17:-0.980390 22:-0.830070 25:-1.000000 26:-0.431370 27:0.743850 28:0.091760 29:-1.000000 31:0.183010 33:-0.402010 34:-0.482410 
1 3:0.266670 4:-0.100000 5:0.533330 6:0.000000 7:0.333330 9:0.366670 12:0.016670 13:0.716670 15:0.700000 16:-0.066670 17:0.533330 22:0.200000 25:0.250000 26:0.133330 27:0.462140 28:0.054390 29:0.400000 31:0.466670 33:0.416670 34:-0.050000 
-1 3:-0.266670 4:0.400000 5:-0.273030 6:0.121590 7:-0.177780 9:0.061920 12:0.025750 13:-0.008850 15:-0.015860 16:-0.001660 17:-0.000930 22:0.002380 25:-0.000690 26:-0.000500 27:0.000190 28:-0.000430 29:0.000260 31:0.000000 33:-0.000080 34:0.000020 
1 3:1.000000 4:-0.378380 5:0.648650 6:0.297300 7:0.648650 9:0.864860 12:-0.270270 13:0.513510 15:0.621620 16:-0.054050 17:0.324320 22:0.054050 25:0.351350 26:-0.297300 27:0.610310 28:-0.221630 29:0.584780 31:0.729730 33:0.513510 34:-0.243240 
-1 3:0.945310 4:-0.035160 5:-1.000000 6:-0.332030 7:-1.000000 9:0.972660 12:-0.019530 13:-1.000000 15:-1.000000 16:-0.003910 17:0.953130 22:0.117190 25:0.957030 26:-0.003910 27:0.820410 28:0.137580 29:0.902340 31:-1.000000 33:-1.000000 34:-0.343750 
1 3:0.952020 4:0.022540 5:0.937570 6:-0.012720 7:0.935260 9:0.967050 12:0.005200 13:0.956650 15:0.952600 16:-0.004050 17:0.994800 22:-0.049710 25:0.970520 26:-0.044510 27:0.962150 28:-0.016470 29:0.973990 31:0.954340 33:0.958380 34:0.008090 
-1 3:1.000000 4:-0.055290 5:1.000000 6:-1.000000 7:0.500000 9:0.361110 12:-0.257120 13:0.166670 15:1.000000 16:-0.346600 17:1.000000 22:-0.250000 25:1.000000 26:-0.277780 27:1.000000 28:-0.570920 29:1.000000 31:1.000000 33:1.000000 34:-0.659350 
1 3:0.310340 4:-0.103450 5:0.241380 6:-0.103450 7:0.206900 9:0.074050 12:-0.036890 13:0.017070 15:0.007410 16:-0.014820 17:0.002810 22:-0.002990 25:-0.000310 26:-0.000900 27:-0.000250 28:-0.000480 29:-0.000180 31:-0.000120 33:-0.000080 34:-0.000060 
-1 3:0.627450 4:-0.078430 5:0.725490 6:0.000000 7:0.607840 9:0.627450 12:-0.117650 13:0.666670 15:0.647060 16:-0.098040 17:0.549020 22:-0.196080 25:0.450980 26:-0.254900 27:0.524090 28:-0.246680 29:0.568630 31:0.431370 33:0.470590 34:-0.274510 
1 3:0.250000 4:0.166670 5:0.466670 6:0.266670 7:0.190360 9:0.077660 12:0.149220 13:-0.023670 15:-0.036850 16:0.063170 17:-0.037660 22:0.003570 25:-0.010970 26:-0.005390 27:-0.006210 28:-0.005860 29:-0.002940 31:-0.000890 33:0.000250 34:-0.002910 
-1 3:-0.656250 4:0.156250 5:0.062500 6:0.000000 7:0.000000 9:0.625000 12:0.000000 13:-0.031250 15:0.062500 16:0.000000 17:0.156250 22:-0.093750 25:0.031250 26:-0.468750 27:0.031250 28:0.000000 29:-0.718750 31:-0.031250 33:0.000000 34:0.093750 
1 3:1.000000 4:-0.010810 5:1.000000 6:-0.027030 7:1.000000 9:0.951350 12:-0.032430 13:0.989190 15:1.000000 16:-0.064860 17:0.951350 22:0.064860 25:0.978380 26:0.091890 27:0.985560 28:0.012510 29:1.000000 31:1.000000 33:1.000000 34:-0.070270 
-1 3:0.852710 4:0.054260 5:1.000000 6:0.080690 7:1.000000 9:0.914730 12:0.038760 13:1.000000 15:1.000000 16:1.000000 17:0.813950 22:0.506700 25:0.806200 26:0.038760 27:1.000000 28:0.716130 29:0.844960 31:1.000000 33:1.000000 34:1.000000 
1 3:0.903740 4:-0.016040 5:1.000000 6:0.080210 7:1.000000 9:0.930480 12:-0.016040 13:1.000000 15:1.000000 16:0.064170 17:1.000000 22:0.021390 25:0.962570 26:0.053480 27:0.969740 28:0.044520 29:0.877010 31:1.000000 33:0.978610 34:0.064170 
-1 3:-0.205000 4:0.287500 5:0.230000 6:0.100000 7:0.282500 9:0.322500 12:-0.346170 13:0.092500 15:-0.095000 16:0.210000 17:-0.087500 22:-0.080000 25:-0.580000 26:-0.240000 27:0.321900 28:-0.284750 29:-0.470000 31:-0.271040 33:0.404450 34:0.030500 
1 3:0.600000 4:0.033330 5:0.633330 6:0.066670 7:0.700000 9:0.700000 12:0.000000 13:0.800000 15:0.733330 16:0.000000 17:0.700000 22:-0.033330 25:0.633330 26:0.133330 27:0.659320 28:0.101680 29:0.600000 31:0.600000 33:0.633330 34:0.166670 
-1 3:0.058660 4:-0.008380 5:0.067040 6:0.008380 7:0.000000 9:0.005590 12:-0.075420 13:-0.005590 15:0.064250 16:-0.033520 17:0.000000 22:0.025140 25:0.008380 26:0.005590 27:0.103350 28:-0.008380 29:0.030730 31:0.044690 33:0.047490 34:-0.033520 
1 3:0.946530 4:0.287130 5:0.725540 6:0.672480 7:0.475640 9:0.012670 12:0.844750 13:-0.476440 15:-0.758810 16:0.417430 17:-0.664550 22:-0.440000 25:-0.041190 26:-0.647920 27:0.160850 28:-0.564200 29:0.367520 31:0.460590 33:0.503760 34:-0.059800 
-1 3:0.054600 4:0.014370 5:-0.025860 6:0.045980 7:0.014370 9:-0.077590 12:-0.066090 13:-0.037360 15:-0.083330 16:-0.045980 17:-0.094830 22:0.022990 25:0.031610 26:-0.008620 27:0.008620 28:0.017240 29:0.025860 31:0.025860 33:-0.045980 34:-0.005750 
1 3:0.724140 4:-0.010840 5:0.797040 6:0.010840 7:0.800000 9:0.790150 12:-0.009850 13:0.833500 15:0.851230 16:0.016750 17:0.800990 22:0.033500 25:0.726110 26:-0.014780 27:0.780410 28:0.006120 29:0.740890 31:0.829560 33:0.790150 34:0.007880 
-1 3:0.038520 4:0.025680 5:0.004280 6:0.000000 7:0.019970 9:0.021400 12:-0.012840 13:0.014270 15:0.000000 16:-0.032810 17:-0.047080 22:0.004280 25:0.051360 26:0.018540 27:0.039940 28:0.015690 29:0.019970 31:-0.025680 33:-0.014270 34:0.019970 
1 3:0.470900 4:0.227510 5:0.423280 6:0.335980 7:0.256610 9:0.018520 12:0.539680 13:-0.341270 15:-0.412700 16:0.325400 17:-0.515870 22:-0.145500 25:-0.232800 26:0.002650 27:0.035740 28:-0.317390 29:0.158730 31:0.248680 33:0.267200 34:0.042330 
-1 3:0.086960 4:0.006860 5:0.139590 6:-0.041190 7:0.105260 9:0.125860 12:-0.011440 13:0.123570 15:0.146450 16:-0.135010 17:0.290620 22:0.000000 25:0.151030 26:-0.102970 27:0.084670 28:0.013730 29:0.112130 31:0.096110 33:0.116700 34:-0.068650 
1 3:0.943330 4:0.385740 5:0.482630 6:0.645340 7:0.215720 9:-0.559410 12:0.420480 13:-0.760510 15:-0.627060 16:-0.310790 17:-0.383910 22:-0.636200 25:0.738570 26:-0.054840 27:0.600980 28:0.303840 29:0.455210 31:0.027420 33:-0.215720 34:0.504570 
-1 3:0.019750 4:0.007050 5:0.040900 6:-0.008460 7:0.021160 9:0.011280 12:0.001410 13:0.019750 15:-0.019750 16:0.060650 17:-0.040900 22:-0.025390 25:0.000000 26:-0.012690 27:0.018340 28:-0.011280 29:0.005640 31:-0.016930 33:0.007050 34:0.000000 
1 3:0.857360 4:0.000750 5:0.819270 6:-0.056760 7:0.775210 9:0.843170 12:0.119490 13:0.880510 15:0.783420 16:0.035100 17:0.837190 22:0.011950 25:0.796860 26:-0.019420 27:0.823830 28:-0.036780 29:0.881250 31:0.739360 33:0.790890 34:-0.091860 
-1 3:1.000000 4:-1.000000 5:1.000000 6:1.000000 7:-1.000000 9:1.000000 12:-1.000000 13:-1.000000 15:-1.000000 16:1.000000 17:1.000000 22:1.000000 25:1.000000 26:-1.000000 27:1.000000 28:1.000000 29:1.000000 31:-1.000000 33:-1.000000 34:1.000000 
1 3:0.852090 4:0.392520 5:0.388870 6:0.764320 7:0.088580 9:-0.426250 12:0.499800 13:-0.930920 15:-0.859000 16:-0.310440 17:-0.660300 22:-0.804960 25:0.778140 26:-0.233240 27:0.716980 28:0.213430 29:0.378300 31:0.196670 33:-0.112150 34:0.649330 
-1 3:1.000000 4:1.000000 5:1.000000 6:0.512500 7:0.625000 9:1.000000 12:0.031250 13:1.000000 15:0.000000 16:0.000000 17:1.000000 22:1.000000 25:1.000000 26:1.000000 27:1.000000 28:1.000000 29:1.000000 31:-0.943750 33:0.000000 34:0.000000 
1 3:1.000000 4:0.549020 5:0.627450 6:1.000000 7:0.019610 9:-0.490200 12:0.588240 13:-1.000000 15:-0.960780 16:-0.333330 17:-0.647060 22:-1.000000 25:0.921570 26:-0.215690 27:0.928740 28:0.218760 29:0.725490 31:0.235290 33:-0.117650 34:0.901960 
-1 3:0.000000 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 9:0.000000 12:1.000000 13:1.000000 15:1.000000 16:-1.000000 17:0.000000 22:-1.000000 25:1.000000 26:0.437500 27:1.000000 28:-1.000000 29:0.000000 31:-1.000000 33:-1.000000 34:1.000000 
1 3:0.444440 4:0.444440 5:0.536950 6:0.907630 7:-0.222220 9:-0.333330 12:0.333330 13:-1.000000 15:-1.000000 16:-0.222220 17:-0.666670 22:-0.777780 25:0.333330 26:0.000000 27:0.921200 28:0.450190 29:0.574540 31:0.222220 33:-0.555560 34:1.000000 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:0.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.000000 5:1.000000 6:0.000000 7:0.500000 9:0.750000 12:0.120940 13:0.890670 15:0.869220 16:0.162280 17:0.750000 22:0.000000 25:0.500000 26:0.500000 27:0.739440 28:0.263880 29:0.750000 31:0.696350 33:0.674930 34:0.302930 
-1 3:-1.000000 4:1.000000 5:1.000000 6:1.000000 7:0.000000 9:1.000000 12:-1.000000 13:1.000000 15:-1.000000 16:-1.000000 17:0.000000 22:0.000000 25:-1.000000 26:-1.000000 27:1.000000 28:-1.000000 29:1.000000 31:-1.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.000000 5:1.000000 6:0.000000 7:0.666670 9:1.000000 12:-0.111110 13:1.000000 15:0.777780 16:0.000000 17:0.777780 22:-0.111110 25:0.666670 26:0.000000 27:0.903470 28:-0.053520 29:1.000000 31:0.888890 33:1.000000 34:0.000000 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:-1.000000 15:0.000000 16:0.000000 17:1.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:-1.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.454550 5:1.000000 6:-0.454550 7:1.000000 9:1.000000 12:0.000000 13:1.000000 15:1.000000 16:-0.181820 17:1.000000 22:-0.363640 25:1.000000 26:-0.090910 27:1.000000 28:-0.049140 29:1.000000 31:1.000000 33:1.000000 34:-0.181820 
-1 3:0.621210 4:-0.636360 5:0.000000 6:0.000000 7:0.000000 9:0.344700 12:0.393940 13:-0.075760 15:0.363640 16:0.314390 17:-0.537880 22:-0.534090 25:0.291670 26:-0.272730 27:0.257580 28:-0.575760 29:0.431820 31:0.181820 33:0.170450 34:-0.416670 
1 3:1.000000 4:0.117650 5:1.000000 6:0.235290 7:1.000000 9:1.000000 12:0.235290 13:1.000000 15:1.000000 16:0.470590 17:1.000000 22:0.352940 25:1.000000 26:-0.117650 27:1.000000 28:0.202250 29:1.000000 31:1.000000 33:1.000000 34:0.235290 
-1 3:0.000000 4:0.000000 5:-1.000000 6:-0.627660 7:1.000000 9:0.079790 12:-0.361700 13:0.127660 15:1.000000 16:-1.000000 17:0.000000 22:1.000000 25:0.000000 26:0.000000 27:-0.191490 28:-0.468090 29:-0.223400 31:0.744680 33:-0.675530 34:0.457450 
1 3:0.916670 4:0.291670 5:0.833330 6:-0.166670 7:0.708330 9:0.875000 12:0.041670 13:0.833330 15:0.708330 16:0.000000 17:0.875000 22:-0.083330 25:0.833330 26:-0.125000 27:0.837960 28:0.055030 29:1.000000 31:0.708330 33:0.708330 34:0.041670 
-1 3:0.185900 4:-0.166670 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:0.115380 15:0.000000 16:0.000000 17:0.000000 22:0.000000 25:0.078530 26:0.089740 27:0.173080 28:-0.108970 29:0.125000 31:0.025640 33:0.168270 34:0.195510 
1 3:1.000000 4:-0.081830 5:1.000000 6:-0.113260 7:0.992460 9:1.000000 12:-0.342810 13:0.857880 15:0.919040 16:-0.481700 17:0.730840 22:-0.783160 25:0.670330 26:-0.962960 27:0.487570 28:-0.856690 29:0.379410 31:0.241170 33:0.292210 34:-0.896210 
-1 3:1.000000 4:1.000000 5:-1.000000 6:1.000000 7:-1.000000 9:0.346490 12:0.070180 13:0.228070 15:0.350880 16:0.346490 17:0.728070 22:0.000000 25:1.000000 26:-0.666670 27:1.000000 28:-1.000000 29:1.000000 31:0.350880 33:0.828950 34:0.078950 
1 3:1.000000 4:0.240770 5:0.998150 6:0.003690 7:0.802440 9:0.899190 12:-0.240770 13:0.738550 15:0.714920 16:-0.360780 17:0.471940 22:-0.393280 25:0.239660 26:-0.521420 27:0.292080 28:-0.483900 29:0.127770 31:0.156570 33:0.183530 34:-0.466030 
-1 3:-1.000000 4:1.000000 5:1.000000 6:-1.000000 7:0.000000 9:0.000000 12:-1.000000 13:1.000000 15:0.000000 16:0.000000 17:1.000000 22:0.000000 25:-1.000000 26:1.000000 27:1.000000 28:-1.000000 29:-1.000000 31:-1.000000 33:0.000000 34:0.000000 
1 3:0.922470 4:-0.194480 5:0.964190 6:-0.176740 7:0.870240 9:0.817020 12:-0.289090 13:0.703020 15:0.633380 16:-0.499670 17:0.372540 22:-0.541720 25:0.147500 26:-0.636010 27:0.093120 28:-0.595890 29:-0.071620 31:-0.018400 33:-0.074570 34:-0.478980 
-1 3:-1.000000 4:-1.000000 5:-0.506940 6:1.000000 7:1.000000 9:1.000000 12:0.000000 13:0.239580 15:1.000000 16:1.000000 17:0.000000 22:1.000000 25:-0.715280 26:1.000000 27:0.333330 28:-1.000000 29:1.000000 31:0.697920 33:0.475690 34:1.000000 
1 3:0.841770 4:0.434600 5:0.500000 6:0.761600 7:0.099160 9:-0.377640 12:0.611810 13:-0.938820 15:-0.867090 16:-0.255270 17:-0.628690 22:-0.864980 25:0.748950 26:-0.289030 27:0.779370 28:0.079330 29:0.641350 31:0.314350 33:-0.004220 34:0.694090 
-1 3:1.000000 4:1.000000 5:0.000000 6:0.000000 7:1.000000 9:-1.000000 12:1.000000 13:1.000000 15:0.000000 16:0.000000 17:1.000000 22:0.000000 25:-1.000000 26:-1.000000 27:1.000000 28:1.000000 29:-1.000000 31:-1.000000 33:0.000000 34:0.000000 
