125.728 1:1600 2:7.3 3:0.2286 4:71.3 5:0.0104404 
122.708 1:2000 2:7.3 3:0.2286 4:71.3 5:0.0104404 
122.088 1:2500 2:7.3 3:0.2286 4:71.3 5:0.0104404 
120.458 1:3150 2:7.3 3:0.2286 4:71.3 5:0.0104404 
119.208 1:4000 2:7.3 3:0.2286 4:71.3 5:0.0104404 
115.298 1:5000 2:7.3 3:0.2286 4:71.3 5:0.0104404 
115.818 1:6300 2:7.3 3:0.2286 4:71.3 5:0.0104404 
135.234 1:200 2:7.3 3:0.2286 4:55.5 5:0.0111706 
136.384 1:250 2:7.3 3:0.2286 4:55.5 5:0.0111706 
136.284 1:315 2:7.3 3:0.2286 4:55.5 5:0.0111706 
135.924 1:400 2:7.3 3:0.2286 4:55.5 5:0.0111706 
133.174 1:500 2:7.3 3:0.2286 4:55.5 5:0.0111706 
130.934 1:630 2:7.3 3:0.2286 4:55.5 5:0.0111706 
128.444 1:800 2:7.3 3:0.2286 4:55.5 5:0.0111706 
125.194 1:1000 2:7.3 3:0.2286 4:55.5 5:0.0111706 
125.724 1:1250 2:7.3 3:0.2286 4:55.5 5:0.0111706 
123.354 1:1600 2:7.3 3:0.2286 4:55.5 5:0.0111706 
120.354 1:2000 2:7.3 3:0.2286 4:55.5 5:0.0111706 
118.994 1:2500 2:7.3 3:0.2286 4:55.5 5:0.0111706 
117.134 1:3150 2:7.3 3:0.2286 4:55.5 5:0.0111706 
117.284 1:4000 2:7.3 3:0.2286 4:55.5 5:0.0111706 
113.144 1:5000 2:7.3 3:0.2286 4:55.5 5:0.0111706 
111.534 1:6300 2:7.3 3:0.2286 4:55.5 5:0.0111706 
130.989 1:200 2:7.3 3:0.2286 4:39.6 5:0.0123481 
131.889 1:250 2:7.3 3:0.2286 4:39.6 5:0.0123481 
132.149 1:315 2:7.3 3:0.2286 4:39.6 5:0.0123481 
132.039 1:400 2:7.3 3:0.2286 4:39.6 5:0.0123481 
130.299 1:500 2:7.3 3:0.2286 4:39.6 5:0.0123481 
128.929 1:630 2:7.3 3:0.2286 4:39.6 5:0.0123481 
126.299 1:800 2:7.3 3:0.2286 4:39.6 5:0.0123481 
122.539 1:1000 2:7.3 3:0.2286 4:39.6 5:0.0123481 
123.189 1:1250 2:7.3 3:0.2286 4:39.6 5:0.0123481 
121.059 1:1600 2:7.3 3:0.2286 4:39.6 5:0.0123481 
117.809 1:2000 2:7.3 3:0.2286 4:39.6 5:0.0123481 
116.559 1:2500 2:7.3 3:0.2286 4:39.6 5:0.0123481 
114.309 1:3150 2:7.3 3:0.2286 4:39.6 5:0.0123481 
114.079 1:4000 2:7.3 3:0.2286 4:39.6 5:0.0123481 
111.959 1:5000 2:7.3 3:0.2286 4:39.6 5:0.0123481 
110.839 1:6300 2:7.3 3:0.2286 4:39.6 5:0.0123481 
128.679 1:200 2:7.3 3:0.2286 4:31.7 5:0.0132672 
130.089 1:250 2:7.3 3:0.2286 4:31.7 5:0.0132672 
130.239 1:315 2:7.3 3:0.2286 4:31.7 5:0.0132672 
130.269 1:400 2:7.3 3:0.2286 4:31.7 5:0.0132672 
128.169 1:500 2:7.3 3:0.2286 4:31.7 5:0.0132672 
126.189 1:630 2:7.3 3:0.2286 4:31.7 5:0.0132672 
123.209 1:800 2:7.3 3:0.2286 4:31.7 5:0.0132672 
119.099 1:1000 2:7.3 3:0.2286 4:31.7 5:0.0132672 
120.509 1:1250 2:7.3 3:0.2286 4:31.7 5:0.0132672 
119.039 1:1600 2:7.3 3:0.2286 4:31.7 5:0.0132672 
115.309 1:2000 2:7.3 3:0.2286 4:31.7 5:0.0132672 
114.709 1:2500 2:7.3 3:0.2286 4:31.7 5:0.0132672 
113.229 1:3150 2:7.3 3:0.2286 4:31.7 5:0.0132672 
112.639 1:4000 2:7.3 3:0.2286 4:31.7 5:0.0132672 
111.029 1:5000 2:7.3 3:0.2286 4:31.7 5:0.0132672 
110.689 1:6300 2:7.3 3:0.2286 4:31.7 5:0.0132672 
125.817 1:800 2:0 3:0.1524 4:71.3 5:0.0015988 
127.307 1:1000 2:0 3:0.1524 4:71.3 5:0.0015988 
128.927 1:1250 2:0 3:0.1524 4:71.3 5:0.0015988 
129.667 1:1600 2:0 3:0.1524 4:71.3 5:0.0015988 
128.647 1:2000 2:0 3:0.1524 4:71.3 5:0.0015988 
128.127 1:2500 2:0 3:0.1524 4:71.3 5:0.0015988 
129.377 1:3150 2:0 3:0.1524 4:71.3 5:0.0015988 
128.857 1:4000 2:0 3:0.1524 4:71.3 5:0.0015988 
126.457 1:5000 2:0 3:0.1524 4:71.3 5:0.0015988 
125.427 1:6300 2:0 3:0.1524 4:71.3 5:0.0015988 
122.527 1:8000 2:0 3:0.1524 4:71.3 5:0.0015988 
120.247 1:10000 2:0 3:0.1524 4:71.3 5:0.0015988 
117.087 1:12500 2:0 3:0.1524 4:71.3 5:0.0015988 
113.297 1:16000 2:0 3:0.1524 4:71.3 5:0.0015988 
120.573 1:500 2:0 3:0.1524 4:55.5 5:0.00172668 
123.583 1:630 2:0 3:0.1524 4:55.5 5:0.00172668 
126.713 1:800 2:0 3:0.1524 4:55.5 5:0.00172668 
128.583 1:1000 2:0 3:0.1524 4:55.5 5:0.00172668 
129.953 1:1250 2:0 3:0.1524 4:55.5 5:0.00172668 
130.183 1:1600 2:0 3:0.1524 4:55.5 5:0.00172668 
129.673 1:2000 2:0 3:0.1524 4:55.5 5:0.00172668 
127.763 1:2500 2:0 3:0.1524 4:55.5 5:0.00172668 
127.753 1:3150 2:0 3:0.1524 4:55.5 5:0.00172668 
127.233 1:4000 2:0 3:0.1524 4:55.5 5:0.00172668 
125.203 1:5000 2:0 3:0.1524 4:55.5 5:0.00172668 
123.303 1:6300 2:0 3:0.1524 4:55.5 5:0.00172668 
121.903 1:8000 2:0 3:0.1524 4:55.5 5:0.00172668 
119.253 1:10000 2:0 3:0.1524 4:55.5 5:0.00172668 
117.093 1:12500 2:0 3:0.1524 4:55.5 5:0.00172668 
112.803 1:16000 2:0 3:0.1524 4:55.5 5:0.00172668 
119.513 1:500 2:0 3:0.1524 4:39.6 5:0.00193287 
124.403 1:630 2:0 3:0.1524 4:39.6 5:0.00193287 
127.903 1:800 2:0 3:0.1524 4:39.6 5:0.00193287 
130.033 1:1000 2:0 3:0.1524 4:39.6 5:0.00193287 
131.023 1:1250 2:0 3:0.1524 4:39.6 5:0.00193287 
131.013 1:1600 2:0 3:0.1524 4:39.6 5:0.00193287 
129.633 1:2000 2:0 3:0.1524 4:39.6 5:0.00193287 
126.863 1:2500 2:0 3:0.1524 4:39.6 5:0.00193287 
125.603 1:3150 2:0 3:0.1524 4:39.6 5:0.00193287 
125.343 1:4000 2:0 3:0.1524 4:39.6 5:0.00193287 
123.453 1:5000 2:0 3:0.1524 4:39.6 5:0.00193287 
121.313 1:6300 2:0 3:0.1524 4:39.6 5:0.00193287 
120.553 1:8000 2:0 3:0.1524 4:39.6 5:0.00193287 
115.413 1:10000 2:0 3:0.1524 4:39.6 5:0.00193287 
121.617 1:500 2:0 3:0.1524 4:31.7 5:0.00209405 
125.997 1:630 2:0 3:0.1524 4:31.7 5:0.00209405 
129.117 1:800 2:0 3:0.1524 4:31.7 5:0.00209405 
130.987 1:1000 2:0 3:0.1524 4:31.7 5:0.00209405 
131.467 1:1250 2:0 3:0.1524 4:31.7 5:0.00209405 
130.817 1:1600 2:0 3:0.1524 4:31.7 5:0.00209405 
128.907 1:2000 2:0 3:0.1524 4:31.7 5:0.00209405 
125.867 1:2500 2:0 3:0.1524 4:31.7 5:0.00209405 
124.207 1:3150 2:0 3:0.1524 4:31.7 5:0.00209405 
123.807 1:4000 2:0 3:0.1524 4:31.7 5:0.00209405 
122.397 1:5000 2:0 3:0.1524 4:31.7 5:0.00209405 
119.737 1:6300 2:0 3:0.1524 4:31.7 5:0.00209405 
117.957 1:8000 2:0 3:0.1524 4:31.7 5:0.00209405 
127.404 1:630 2:2.7 3:0.1524 4:71.3 5:0.00243851 
127.394 1:800 2:2.7 3:0.1524 4:71.3 5:0.00243851 
128.774 1:1000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
130.144 1:1250 2:2.7 3:0.1524 4:71.3 5:0.00243851 
130.644 1:1600 2:2.7 3:0.1524 4:71.3 5:0.00243851 
130.114 1:2000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
128.334 1:2500 2:2.7 3:0.1524 4:71.3 5:0.00243851 
127.054 1:3150 2:2.7 3:0.1524 4:71.3 5:0.00243851 
126.534 1:4000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
124.364 1:5000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
121.944 1:6300 2:2.7 3:0.1524 4:71.3 5:0.00243851 
120.534 1:8000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
116.724 1:10000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
113.034 1:12500 2:2.7 3:0.1524 4:71.3 5:0.00243851 
110.364 1:16000 2:2.7 3:0.1524 4:71.3 5:0.00243851 
121.009 1:500 2:2.7 3:0.1524 4:39.6 5:0.00294804 
125.809 1:630 2:2.7 3:0.1524 4:39.6 5:0.00294804 
128.829 1:800 2:2.7 3:0.1524 4:39.6 5:0.00294804 
130.589 1:1000 2:2.7 3:0.1524 4:39.6 5:0.00294804 
130.829 1:1250 2:2.7 3:0.1524 4:39.6 5:0.00294804 
130.049 1:1600 2:2.7 3:0.1524 4:39.6 5:0.00294804 
128.139 1:2000 2:2.7 3:0.1524 4:39.6 5:0.00294804 
125.589 1:2500 2:2.7 3:0.1524 4:39.6 5:0.00294804 
122.919 1:3150 2:2.7 3:0.1524 4:39.6 5:0.00294804 
121.889 1:4000 2:2.7 3:0.1524 4:39.6 5:0.00294804 
121.499 1:5000 2:2.7 3:0.1524 4:39.6 5:0.00294804 
119.209 1:6300 2:2.7 3:0.1524 4:39.6 5:0.00294804 
116.659 1:8000 2:2.7 3:0.1524 4:39.6 5:0.00294804 
112.589 1:10000 2:2.7 3:0.1524 4:39.6 5:0.00294804 
108.649 1:12500 2:2.7 3:0.1524 4:39.6 5:0.00294804 
124.121 1:400 2:5.4 3:0.1524 4:71.3 5:0.00401199 
126.291 1:500 2:5.4 3:0.1524 4:71.3 5:0.00401199 
128.971 1:630 2:5.4 3:0.1524 4:71.3 5:0.00401199 
131.281 1:800 2:5.4 3:0.1524 4:71.3 5:0.00401199 
133.201 1:1000 2:5.4 3:0.1524 4:71.3 5:0.00401199 
134.111 1:1250 2:5.4 3:0.1524 4:71.3 5:0.00401199 
133.241 1:1600 2:5.4 3:0.1524 4:71.3 5:0.00401199 
131.111 1:2000 2:5.4 3:0.1524 4:71.3 5:0.00401199 
127.591 1:2500 2:5.4 3:0.1524 4:71.3 5:0.00401199 
123.311 1:3150 2:5.4 3:0.1524 4:71.3 5:0.00401199 
121.431 1:4000 2:5.4 3:0.1524 4:71.3 5:0.00401199 
120.061 1:5000 2:5.4 3:0.1524 4:71.3 5:0.00401199 
116.411 1:6300 2:5.4 3:0.1524 4:71.3 5:0.00401199 
126.807 1:400 2:5.4 3:0.1524 4:55.5 5:0.00433288 
129.367 1:500 2:5.4 3:0.1524 4:55.5 5:0.00433288 
131.807 1:630 2:5.4 3:0.1524 4:55.5 5:0.00433288 
133.097 1:800 2:5.4 3:0.1524 4:55.5 5:0.00433288 
132.127 1:1000 2:5.4 3:0.1524 4:55.5 5:0.00433288 
130.777 1:1250 2:5.4 3:0.1524 4:55.5 5:0.00433288 
130.567 1:1600 2:5.4 3:0.1524 4:55.5 5:0.00433288 
128.707 1:2000 2:5.4 3:0.1524 4:55.5 5:0.00433288 
124.077 1:2500 2:5.4 3:0.1524 4:55.5 5:0.00433288 
121.587 1:3150 2:5.4 3:0.1524 4:55.5 5:0.00433288 
119.737 1:4000 2:5.4 3:0.1524 4:55.5 5:0.00433288 
118.757 1:5000 2:5.4 3:0.1524 4:55.5 5:0.00433288 
117.287 1:6300 2:5.4 3:0.1524 4:55.5 5:0.00433288 
114.927 1:8000 2:5.4 3:0.1524 4:55.5 5:0.00433288 
125.347 1:315 2:5.4 3:0.1524 4:39.6 5:0.00485029 
127.637 1:400 2:5.4 3:0.1524 4:39.6 5:0.00485029 
129.937 1:500 2:5.4 3:0.1524 4:39.6 5:0.00485029 
132.357 1:630 2:5.4 3:0.1524 4:39.6 5:0.00485029 
132.757 1:800 2:5.4 3:0.1524 4:39.6 5:0.00485029 
130.507 1:1000 2:5.4 3:0.1524 4:39.6 5:0.00485029 
127.117 1:1250 2:5.4 3:0.1524 4:39.6 5:0.00485029 
126.267 1:1600 2:5.4 3:0.1524 4:39.6 5:0.00485029 
124.647 1:2000 2:5.4 3:0.1524 4:39.6 5:0.00485029 
120.497 1:2500 2:5.4 3:0.1524 4:39.6 5:0.00485029 
119.137 1:3150 2:5.4 3:0.1524 4:39.6 5:0.00485029 
117.137 1:4000 2:5.4 3:0.1524 4:39.6 5:0.00485029 
117.037 1:5000 2:5.4 3:0.1524 4:39.6 5:0.00485029 
116.677 1:6300 2:5.4 3:0.1524 4:39.6 5:0.00485029 
125.741 1:315 2:5.4 3:0.1524 4:31.7 5:0.00525474 
127.781 1:400 2:5.4 3:0.1524 4:31.7 5:0.00525474 
129.681 1:500 2:5.4 3:0.1524 4:31.7 5:0.00525474 
131.471 1:630 2:5.4 3:0.1524 4:31.7 5:0.00525474 
131.491 1:800 2:5.4 3:0.1524 4:31.7 5:0.00525474 
128.241 1:1000 2:5.4 3:0.1524 4:31.7 5:0.00525474 
123.991 1:1250 2:5.4 3:0.1524 4:31.7 5:0.00525474 
123.761 1:1600 2:5.4 3:0.1524 4:31.7 5:0.00525474 
122.771 1:2000 2:5.4 3:0.1524 4:31.7 5:0.00525474 
119.151 1:2500 2:5.4 3:0.1524 4:31.7 5:0.00525474 
118.291 1:3150 2:5.4 3:0.1524 4:31.7 5:0.00525474 
116.181 1:4000 2:5.4 3:0.1524 4:31.7 5:0.00525474 
115.691 1:5000 2:5.4 3:0.1524 4:31.7 5:0.00525474 
115.591 1:6300 2:5.4 3:0.1524 4:31.7 5:0.00525474 
128.713 1:315 2:7.2 3:0.1524 4:71.3 5:0.00752039 
130.123 1:400 2:7.2 3:0.1524 4:71.3 5:0.00752039 
132.043 1:500 2:7.2 3:0.1524 4:71.3 5:0.00752039 
134.853 1:630 2:7.2 3:0.1524 4:71.3 5:0.00752039 
136.023 1:800 2:7.2 3:0.1524 4:71.3 5:0.00752039 
134.273 1:1000 2:7.2 3:0.1524 4:71.3 5:0.00752039 
132.513 1:1250 2:7.2 3:0.1524 4:71.3 5:0.00752039 
130.893 1:1600 2:7.2 3:0.1524 4:71.3 5:0.00752039 
128.643 1:2000 2:7.2 3:0.1524 4:71.3 5:0.00752039 
124.353 1:2500 2:7.2 3:0.1524 4:71.3 5:0.00752039 
116.783 1:3150 2:7.2 3:0.1524 4:71.3 5:0.00752039 
119.343 1:4000 2:7.2 3:0.1524 4:71.3 5:0.00752039 
118.343 1:5000 2:7.2 3:0.1524 4:71.3 5:0.00752039 
116.603 1:6300 2:7.2 3:0.1524 4:71.3 5:0.00752039 
113.333 1:8000 2:7.2 3:0.1524 4:71.3 5:0.00752039 
110.313 1:10000 2:7.2 3:0.1524 4:71.3 5:0.00752039 
127.488 1:250 2:7.2 3:0.1524 4:39.6 5:0.00909175 
130.558 1:315 2:7.2 3:0.1524 4:39.6 5:0.00909175 
132.118 1:400 2:7.2 3:0.1524 4:39.6 5:0.00909175 
132.658 1:500 2:7.2 3:0.1524 4:39.6 5:0.00909175 
133.198 1:630 2:7.2 3:0.1524 4:39.6 5:0.00909175 
132.358 1:800 2:7.2 3:0.1524 4:39.6 5:0.00909175 
128.338 1:1000 2:7.2 3:0.1524 4:39.6 5:0.00909175 
122.428 1:1250 2:7.2 3:0.1524 4:39.6 5:0.00909175 
120.058 1:1600 2:7.2 3:0.1524 4:39.6 5:0.00909175 
120.228 1:2000 2:7.2 3:0.1524 4:39.6 5:0.00909175 
117.478 1:2500 2:7.2 3:0.1524 4:39.6 5:0.00909175 
111.818 1:3150 2:7.2 3:0.1524 4:39.6 5:0.00909175 
114.258 1:4000 2:7.2 3:0.1524 4:39.6 5:0.00909175 
113.288 1:5000 2:7.2 3:0.1524 4:39.6 5:0.00909175 
112.688 1:6300 2:7.2 3:0.1524 4:39.6 5:0.00909175 
111.588 1:8000 2:7.2 3:0.1524 4:39.6 5:0.00909175 
110.868 1:10000 2:7.2 3:0.1524 4:39.6 5:0.00909175 
134.319 1:200 2:9.9 3:0.1524 4:71.3 5:0.0193001 
135.329 1:250 2:9.9 3:0.1524 4:71.3 5:0.0193001 
135.459 1:315 2:9.9 3:0.1524 4:71.3 5:0.0193001 
135.079 1:400 2:9.9 3:0.1524 4:71.3 5:0.0193001 
131.279 1:500 2:9.9 3:0.1524 4:71.3 5:0.0193001 
129.889 1:630 2:9.9 3:0.1524 4:71.3 5:0.0193001 
128.879 1:800 2:9.9 3:0.1524 4:71.3 5:0.0193001 
126.349 1:1000 2:9.9 3:0.1524 4:71.3 5:0.0193001 
122.679 1:1250 2:9.9 3:0.1524 4:71.3 5:0.0193001 
121.789 1:1600 2:9.9 3:0.1524 4:71.3 5:0.0193001 
120.779 1:2000 2:9.9 3:0.1524 4:71.3 5:0.0193001 
119.639 1:2500 2:9.9 3:0.1524 4:71.3 5:0.0193001 
116.849 1:3150 2:9.9 3:0.1524 4:71.3 5:0.0193001 
115.079 1:4000 2:9.9 3:0.1524 4:71.3 5:0.0193001 
114.569 1:5000 2:9.9 3:0.1524 4:71.3 5:0.0193001 
112.039 1:6300 2:9.9 3:0.1524 4:71.3 5:0.0193001 
131.955 1:200 2:9.9 3:0.1524 4:55.5 5:0.0208438 
133.235 1:250 2:9.9 3:0.1524 4:55.5 5:0.0208438 
132.355 1:315 2:9.9 3:0.1524 4:55.5 5:0.0208438 
131.605 1:400 2:9.9 3:0.1524 4:55.5 5:0.0208438 
127.815 1:500 2:9.9 3:0.1524 4:55.5 5:0.0208438 
127.315 1:630 2:9.9 3:0.1524 4:55.5 5:0.0208438 
126.565 1:800 2:9.9 3:0.1524 4:55.5 5:0.0208438 
124.665 1:1000 2:9.9 3:0.1524 4:55.5 5:0.0208438 
121.635 1:1250 2:9.9 3:0.1524 4:55.5 5:0.0208438 
119.875 1:1600 2:9.9 3:0.1524 4:55.5 5:0.0208438 
119.505 1:2000 2:9.9 3:0.1524 4:55.5 5:0.0208438 
118.365 1:2500 2:9.9 3:0.1524 4:55.5 5:0.0208438 
115.085 1:3150 2:9.9 3:0.1524 4:55.5 5:0.0208438 
112.945 1:4000 2:9.9 3:0.1524 4:55.5 5:0.0208438 
112.065 1:5000 2:9.9 3:0.1524 4:55.5 5:0.0208438 
110.555 1:6300 2:9.9 3:0.1524 4:55.5 5:0.0208438 
127.315 1:200 2:9.9 3:0.1524 4:39.6 5:0.0233328 
128.335 1:250 2:9.9 3:0.1524 4:39.6 5:0.0233328 
128.595 1:315 2:9.9 3:0.1524 4:39.6 5:0.0233328 
128.345 1:400 2:9.9 3:0.1524 4:39.6 5:0.0233328 
126.835 1:500 2:9.9 3:0.1524 4:39.6 5:0.0233328 
126.465 1:630 2:9.9 3:0.1524 4:39.6 5:0.0233328 
126.345 1:800 2:9.9 3:0.1524 4:39.6 5:0.0233328 
123.835 1:1000 2:9.9 3:0.1524 4:39.6 5:0.0233328 
120.555 1:1250 2:9.9 3:0.1524 4:39.6 5:0.0233328 
118.545 1:1600 2:9.9 3:0.1524 4:39.6 5:0.0233328 
117.925 1:2000 2:9.9 3:0.1524 4:39.6 5:0.0233328 
116.295 1:2500 2:9.9 3:0.1524 4:39.6 5:0.0233328 
113.525 1:3150 2:9.9 3:0.1524 4:39.6 5:0.0233328 
112.265 1:4000 2:9.9 3:0.1524 4:39.6 5:0.0233328 
111.135 1:5000 2:9.9 3:0.1524 4:39.6 5:0.0233328 
109.885 1:6300 2:9.9 3:0.1524 4:39.6 5:0.0233328 
127.299 1:200 2:9.9 3:0.1524 4:31.7 5:0.0252785 
128.559 1:250 2:9.9 3:0.1524 4:31.7 5:0.0252785 
128.809 1:315 2:9.9 3:0.1524 4:31.7 5:0.0252785 
128.939 1:400 2:9.9 3:0.1524 4:31.7 5:0.0252785 
127.179 1:500 2:9.9 3:0.1524 4:31.7 5:0.0252785 
126.049 1:630 2:9.9 3:0.1524 4:31.7 5:0.0252785 
125.539 1:800 2:9.9 3:0.1524 4:31.7 5:0.0252785 
122.149 1:1000 2:9.9 3:0.1524 4:31.7 5:0.0252785 
118.619 1:1250 2:9.9 3:0.1524 4:31.7 5:0.0252785 
117.119 1:1600 2:9.9 3:0.1524 4:31.7 5:0.0252785 
116.859 1:2000 2:9.9 3:0.1524 4:31.7 5:0.0252785 
114.729 1:2500 2:9.9 3:0.1524 4:31.7 5:0.0252785 
112.209 1:3150 2:9.9 3:0.1524 4:31.7 5:0.0252785 
111.459 1:4000 2:9.9 3:0.1524 4:31.7 5:0.0252785 
109.949 1:5000 2:9.9 3:0.1524 4:31.7 5:0.0252785 
108.689 1:6300 2:9.9 3:0.1524 4:31.7 5:0.0252785 
128.354 1:200 2:12.6 3:0.1524 4:71.3 5:0.0483159 
129.744 1:250 2:12.6 3:0.1524 4:71.3 5:0.0483159 
128.484 1:315 2:12.6 3:0.1524 4:71.3 5:0.0483159 
127.094 1:400 2:12.6 3:0.1524 4:71.3 5:0.0483159 
121.664 1:500 2:12.6 3:0.1524 4:71.3 5:0.0483159 
123.304 1:630 2:12.6 3:0.1524 4:71.3 5:0.0483159 
123.054 1:800 2:12.6 3:0.1524 4:71.3 5:0.0483159 
122.044 1:1000 2:12.6 3:0.1524 4:71.3 5:0.0483159 
120.154 1:1250 2:12.6 3:0.1524 4:71.3 5:0.0483159 
120.534 1:1600 2:12.6 3:0.1524 4:71.3 5:0.0483159 
117.504 1:2000 2:12.6 3:0.1524 4:71.3 5:0.0483159 
115.234 1:2500 2:12.6 3:0.1524 4:71.3 5:0.0483159 
113.334 1:3150 2:12.6 3:0.1524 4:71.3 5:0.0483159 
108.034 1:4000 2:12.6 3:0.1524 4:71.3 5:0.0483159 
108.034 1:5000 2:12.6 3:0.1524 4:71.3 5:0.0483159 
107.284 1:6300 2:12.6 3:0.1524 4:71.3 5:0.0483159 
114.75 1:200 2:12.6 3:0.1524 4:39.6 5:0.0584113 
115.89 1:250 2:12.6 3:0.1524 4:39.6 5:0.0584113 
116.02 1:315 2:12.6 3:0.1524 4:39.6 5:0.0584113 
115.91 1:400 2:12.6 3:0.1524 4:39.6 5:0.0584113 
114.9 1:500 2:12.6 3:0.1524 4:39.6 5:0.0584113 
116.55 1:630 2:12.6 3:0.1524 4:39.6 5:0.0584113 
116.56 1:800 2:12.6 3:0.1524 4:39.6 5:0.0584113 
114.67 1:1000 2:12.6 3:0.1524 4:39.6 5:0.0584113 
112.16 1:1250 2:12.6 3:0.1524 4:39.6 5:0.0584113 
110.78 1:1600 2:12.6 3:0.1524 4:39.6 5:0.0584113 
109.52 1:2000 2:12.6 3:0.1524 4:39.6 5:0.0584113 
106.88 1:2500 2:12.6 3:0.1524 4:39.6 5:0.0584113 
106.26 1:3150 2:12.6 3:0.1524 4:39.6 5:0.0584113 
104.5 1:4000 2:12.6 3:0.1524 4:39.6 5:0.0584113 
104.13 1:5000 2:12.6 3:0.1524 4:39.6 5:0.0584113 
103.38 1:6300 2:12.6 3:0.1524 4:39.6 5:0.0584113 
130.96 1:800 2:0 3:0.0508 4:71.3 5:0.000740478 
129.45 1:1000 2:0 3:0.0508 4:71.3 5:0.000740478 
128.56 1:1250 2:0 3:0.0508 4:71.3 5:0.000740478 
129.68 1:1600 2:0 3:0.0508 4:71.3 5:0.000740478 
131.06 1:2000 2:0 3:0.0508 4:71.3 5:0.000740478 
131.31 1:2500 2:0 3:0.0508 4:71.3 5:0.000740478 
135.07 1:3150 2:0 3:0.0508 4:71.3 5:0.000740478 
134.43 1:4000 2:0 3:0.0508 4:71.3 5:0.000740478 
134.43 1:5000 2:0 3:0.0508 4:71.3 5:0.000740478 
133.04 1:6300 2:0 3:0.0508 4:71.3 5:0.000740478 
130.89 1:8000 2:0 3:0.0508 4:71.3 5:0.000740478 
128.74 1:10000 2:0 3:0.0508 4:71.3 5:0.000740478 
125.22 1:12500 2:0 3:0.0508 4:71.3 5:0.000740478 
124.336 1:800 2:0 3:0.0508 4:55.5 5:0.00076193 
125.586 1:1000 2:0 3:0.0508 4:55.5 5:0.00076193 
127.076 1:1250 2:0 3:0.0508 4:55.5 5:0.00076193 
128.576 1:1600 2:0 3:0.0508 4:55.5 5:0.00076193 
131.456 1:2000 2:0 3:0.0508 4:55.5 5:0.00076193 
133.956 1:2500 2:0 3:0.0508 4:55.5 5:0.00076193 
134.826 1:3150 2:0 3:0.0508 4:55.5 5:0.00076193 
134.946 1:4000 2:0 3:0.0508 4:55.5 5:0.00076193 
134.556 1:5000 2:0 3:0.0508 4:55.5 5:0.00076193 
132.796 1:6300 2:0 3:0.0508 4:55.5 5:0.00076193 
130.156 1:8000 2:0 3:0.0508 4:55.5 5:0.00076193 
127.636 1:10000 2:0 3:0.0508 4:55.5 5:0.00076193 
125.376 1:12500 2:0 3:0.0508 4:55.5 5:0.00076193 
126.508 1:800 2:0 3:0.0508 4:39.6 5:0.000791822 
127.638 1:1000 2:0 3:0.0508 4:39.6 5:0.000791822 
129.148 1:1250 2:0 3:0.0508 4:39.6 5:0.000791822 
130.908 1:1600 2:0 3:0.0508 4:39.6 5:0.000791822 
132.918 1:2000 2:0 3:0.0508 4:39.6 5:0.000791822 
134.938 1:2500 2:0 3:0.0508 4:39.6 5:0.000791822 
135.938 1:3150 2:0 3:0.0508 4:39.6 5:0.000791822 
135.308 1:4000 2:0 3:0.0508 4:39.6 5:0.000791822 
134.308 1:5000 2:0 3:0.0508 4:39.6 5:0.000791822 
131.918 1:6300 2:0 3:0.0508 4:39.6 5:0.000791822 
128.518 1:8000 2:0 3:0.0508 4:39.6 5:0.000791822 
125.998 1:10000 2:0 3:0.0508 4:39.6 5:0.000791822 
123.988 1:12500 2:0 3:0.0508 4:39.6 5:0.000791822 
122.79 1:800 2:0 3:0.0508 4:31.7 5:0.000812164 
126.78 1:1000 2:0 3:0.0508 4:31.7 5:0.000812164 
129.27 1:1250 2:0 3:0.0508 4:31.7 5:0.000812164 
131.01 1:1600 2:0 3:0.0508 4:31.7 5:0.000812164 
133.01 1:2000 2:0 3:0.0508 4:31.7 5:0.000812164 
134.87 1:2500 2:0 3:0.0508 4:31.7 5:0.000812164 
135.49 1:3150 2:0 3:0.0508 4:31.7 5:0.000812164 
134.11 1:4000 2:0 3:0.0508 4:31.7 5:0.000812164 
133.23 1:5000 2:0 3:0.0508 4:31.7 5:0.000812164 
130.34 1:6300 2:0 3:0.0508 4:31.7 5:0.000812164 
126.59 1:8000 2:0 3:0.0508 4:31.7 5:0.000812164 
122.45 1:10000 2:0 3:0.0508 4:31.7 5:0.000812164 
119.07 1:12500 2:0 3:0.0508 4:31.7 5:0.000812164 
124.318 1:1600 2:4.2 3:0.0508 4:71.3 5:0.00142788 
129.848 1:2000 2:4.2 3:0.0508 4:71.3 5:0.00142788 
131.978 1:2500 2:4.2 3:0.0508 4:71.3 5:0.00142788 
133.728 1:3150 2:4.2 3:0.0508 4:71.3 5:0.00142788 
133.598 1:4000 2:4.2 3:0.0508 4:71.3 5:0.00142788 
132.828 1:5000 2:4.2 3:0.0508 4:71.3 5:0.00142788 
129.308 1:6300 2:4.2 3:0.0508 4:71.3 5:0.00142788 
125.268 1:8000 2:4.2 3:0.0508 4:71.3 5:0.00142788 
121.238 1:10000 2:4.2 3:0.0508 4:71.3 5:0.00142788 
