1 1:33.2194 2:35.8685 3:36.955 4:47.1315 5:38.3517 6:37.7406 7:25.9408 8:25.4453 9:16.7407 10:23.2634 11:16.3406 12:25.8889 13:31.9872 14:39.2912 15:37.5751 16:43.4289 17:36.8162 18:31.3377 19:26.7043 20:20.1941 21:16.6629 22:13.259 23:22.0613 24:28.1936 25:27.0563 26:33.181 27:38.2686 28:44.5323 29:37.7158 30:33.6835 31:24.6716 32:23.8462 33:16.3875 34:23.71 35:23.0742 36:25.3557 37:33.4573 38:37.4594 39:42.8146 40:46.9368 41:34.0586 42:28.077 43:20.6412 44:19.6025 45:19.3939 46:22.5548 47:17.9909 48:31.4263 49:33.4172 50:38.1911 51:47.984 52:44.9496 53:34.9163 54:29.4409 55:30.0664 56:15.2331 57:14.5865 58:12.5258 59:24.0905 60:32.3692 
1 1:26.8147 2:35.659 3:40.0448 4:45.9509 5:36.8047 6:34.5668 7:32.1102 8:28.8161 9:19.8025 10:24.7117 11:12.7327 12:15.7631 13:17.2377 14:30.5339 15:31.8565 16:42.5577 17:42.3353 18:40.318 19:40.9768 20:31.39 21:33.3716 22:23.6424 23:18.1504 24:14.9351 25:23.85 26:24.354 27:25.5352 28:35.4305 29:35.3653 30:38.1625 31:38.1975 32:42.2875 33:40.8422 34:35.7815 35:29.089 36:17.6211 37:20.4405 38:16.3431 39:25.2666 40:21.2145 41:25.9342 42:40.5964 43:40.3963 44:46.1159 45:40.5779 46:44.576 47:35.195 48:28.672 49:21.1011 50:15.5465 51:20.8647 52:13.8917 53:21.6347 54:25.0307 55:29.474 56:38.5146 57:41.664 58:37.7865 59:36.9201 60:32.8873 
1 1:24.0037 2:35.8809 3:38.8854 4:39.6478 5:39.082 6:40.1985 7:29.1954 8:17.0442 9:20.4087 10:9.3816 11:15.597 12:17.1616 13:29.4168 14:41.178 15:46.7701 16:48.7631 17:43.1989 18:41.326 19:32.5536 20:21.2629 21:18.8219 22:15.6749 23:11.9467 24:28.1057 25:30.9185 26:40.1609 27:43.7781 28:46.2128 29:37.7389 30:37.9744 31:22.7584 32:17.1595 33:14.568 34:12.7434 35:16.1829 36:25.8339 37:32.3265 38:40.2639 39:41.1807 40:47.8568 41:36.6706 42:38.2492 43:24.0261 44:21.1555 45:22.0908 46:12.807 47:23.5331 48:19.2486 49:29.1826 50:42.2556 51:44.3969 52:44.3432 53:41.3229 54:40.1345 55:30.4834 56:20.4561 57:20.6186 58:21.0214 59:15.5366 60:30.5863 
1 1:29.7191 2:30.7809 3:40.2461 4:40.8522 5:38.4162 6:38.2877 7:29.6741 8:25.9852 9:14.3845 10:21.9506 11:15.3331 12:20.7709 13:18.7554 14:34.1252 15:31.5834 16:46.5455 17:49.2307 18:43.8259 19:32.1281 20:26.4022 21:27.4004 22:24.5293 23:12.1374 24:15.5811 25:16.099 26:29.3377 27:36.7325 28:39.3069 29:47.8725 30:46.4693 31:45.2809 32:35.0506 33:31.9822 34:24.3381 35:22.809 36:16.0267 37:11.6986 38:15.0845 39:29.6455 40:27.8207 41:42.5484 42:40.1427 43:49.7552 44:41.3569 45:30.9477 46:30.6163 47:18.8822 48:21.9439 49:12.9733 50:18.6547 51:24.8714 52:24.3326 53:30.0769 54:35.7262 55:45.0236 56:39.7163 57:36.6515 58:36.7801 59:28.0335 60:27.4249 
1 1:34.0413 2:33.0558 3:47.1407 4:40.4858 5:42.9716 6:33.3002 7:24.5335 8:20.8579 9:19.3251 10:24.6109 11:20.9691 12:34.9149 13:40.4454 14:42.1688 15:37.7588 16:36.3252 17:35.1673 18:18.5778 19:16.4828 20:14.8446 21:16.4814 22:24.9002 23:39.2064 24:39.6818 25:38.721 26:37.4091 27:36.8732 28:29.192 29:25.3144 30:19.4178 31:15.1449 32:29.9338 33:33.3385 34:34.7259 35:39.0679 36:38.9667 37:33.256 38:32.1431 39:23.5196 40:14.6488 41:18.7324 42:21.901 43:30.1836 44:29.2278 45:38.411 46:48.1184 47:47.2263 48:36.9325 49:25.7795 50:18.1771 51:16.9523 52:13.0915 53:27.4217 54:25.7377 55:42.5988 56:37.5728 57:44.5405 58:40.38 59:30.6777 60:23.0052 
1 1:26.3583 2:41.0159 3:46.4368 4:42.2493 5:40.7608 6:31.7019 7:33.7671 8:16.3022 9:12.9129 10:14.5288 11:17.3474 12:27.3406 13:36.521 14:41.0073 15:36.6456 16:46.338 17:32.6653 18:36.2698 19:29.778 20:13.378 21:19.4014 22:20.3952 23:26.7193 24:33.108 25:42.7399 26:45.7245 27:40.1983 28:34.6581 29:36.5698 30:29.7383 31:23.5417 32:14.2801 33:22.7594 34:25.8083 35:26.8188 36:40.2959 37:37.922 38:43.2431 39:38.2278 40:39.6924 41:34.6257 42:29.0349 43:24.9492 44:22.7362 45:17.1803 46:26.8355 47:25.3635 48:39.8799 49:43.7804 50:46.1271 51:40.019 52:30.9997 53:26.272 54:21.2123 55:19.5439 56:23.5599 57:27.3578 58:29.3063 59:32.6175 60:39.3324 
1 1:29.4044 2:37.9153 3:42.9343 4:47.06 5:32.8872 6:33.2271 7:20.5219 8:17.818 9:12.8334 10:24.4642 11:23.4341 12:29.958 13:43.3039 14:38.5418 15:36.8787 16:37.9667 17:22.7553 18:15.0891 19:20.0411 20:17.1499 21:28.8686 22:35.9479 23:39.7371 24:45.5263 25:39.9928 26:36.7381 27:33.9146 28:17.7287 29:22.0216 30:15.0298 31:20.5751 32:23.1473 33:34.8849 34:43.678 35:37.3212 36:37.6177 37:33.0966 38:21.7189 39:14.9764 40:15.721 41:20.7521 42:20.9265 43:32.7448 44:37.5577 45:37.7375 46:37.7271 47:32.0695 48:28.1809 49:24.9757 50:13.3169 51:13.6127 52:22.6827 53:23.0514 54:38.0797 55:38.6815 56:40.4707 57:42.4664 58:37.1812 59:19.465 60:19.7029 
1 1:32.7824 2:35.4013 3:43.1513 4:41.1918 5:33.3502 6:32.3278 7:30.7077 8:20.9117 9:17.5616 10:13.7516 11:16.5663 12:28.2534 13:33.5483 14:39.0958 15:42.7483 16:35.1686 17:36.4193 18:34.1711 19:32.6901 20:24.7323 21:21.6053 22:22.7476 23:22.446 24:19.9948 25:32.1531 26:33.7879 27:40.9765 28:42.0481 29:34.933 30:30.3235 31:28.9688 32:19.613 33:16.6861 34:14.4412 35:17.6487 36:22.8212 37:24.6169 38:36.6319 39:36.9189 40:39.286 41:34.0266 42:30.4264 43:29.79 44:19.7448 45:23.9866 46:16.7953 47:22.7954 48:28.3563 49:26.0288 50:38.497 51:39.7943 52:35.695 53:36.2334 54:30.2115 55:31.9464 56:28.6318 57:21.2604 58:17.4355 59:17.5393 60:23.3659 
1 1:24.0823 2:39.542 3:44.7246 4:46.4448 5:44.1481 6:37.6568 7:27.1227 8:25.928 9:20.0148 10:15.0963 11:19.9849 12:26.8917 13:28.609 14:32.2573 15:36.2212 16:38.5804 17:37.718 18:29.1157 19:25.728 20:21.2087 21:14.0566 22:16.2058 23:22.0113 24:26.2517 25:30.0016 26:37.2407 27:45.0267 28:42.8906 29:32.2107 30:26.5808 31:24.5923 32:20.3293 33:14.7924 34:24.1676 35:21.5377 36:26.5376 37:36.7649 38:44.3524 39:35.8989 40:42.4474 41:31.4146 42:22.3716 43:19.3152 44:18.3085 45:14.8759 46:26.1938 47:22.6466 48:38.906 49:33.7466 50:36.3569 51:36.8069 52:42.2168 53:37.1631 54:28.3435 55:26.3122 56:22.2013 57:23.8705 58:27.9548 59:30.8444 60:31.9461 
1 1:30.8956 2:39.4336 3:39.5974 4:42.0363 5:46.8106 6:34.0587 7:31.4438 8:33.3497 9:25.9809 10:17.4067 11:16.1807 12:15.1859 13:16.8501 14:23.6637 15:29.3002 16:37.8865 17:49.0356 18:37.847 19:38.2559 20:29.2626 21:29.5323 22:21.6039 23:13.7374 24:19.9304 25:19.8256 26:24.4574 27:32.5921 28:36.161 29:38.2161 30:43.1261 31:47.4378 32:41.8185 33:41.6468 34:30.5036 35:27.6898 36:18.8469 37:17.3307 38:13.0762 39:15.9185 40:22.8611 41:32.9682 42:36.1319 43:38.8105 44:38.041 45:39.3573 46:41.1814 47:33.9421 48:23.7546 49:20.6031 50:10.7425 51:11.6026 52:20.7221 53:21.7875 54:32.3239 55:33.6417 56:47.94 57:38.5679 58:46.6194 59:37.0306 60:26.8016 
1 1:30.6452 2:33.5252 3:47.7151 4:41.2529 5:39.2562 6:38.762 7:38.4 8:24.4824 9:19.1655 10:20.1992 11:13.2109 12:12.8291 13:18.7599 14:25.6468 15:38.5677 16:36.1103 17:48.6031 18:48.2751 19:45.7563 20:32.5005 21:29.7102 22:22.3788 23:25.1075 24:10.5893 25:10.8242 26:15.1053 27:21.3766 28:29.6578 29:33.7933 30:47.2711 31:43.4118 32:49.0611 33:45.2724 34:34.169 35:31.5485 36:23.9859 37:17.2146 38:17.5982 39:20.4758 40:24.7824 41:28.2999 42:31.1446 43:39.9752 44:49.6628 45:40.3528 46:42.8835 47:33.5415 48:37.2749 49:26.5876 50:16.4501 51:20.2041 52:19.2114 53:12.4077 54:23.5028 55:36.1555 56:40.7686 57:43.7731 58:38.7943 59:45.2266 60:42.783 
1 1:35.4646 2:35.478 3:37.3539 4:40.355 5:38.3622 6:37.224 7:31.0864 8:22.7959 9:18.8444 10:12.2326 11:19.2947 12:28.9564 13:24.7471 14:31.3671 15:42.8636 16:39.7815 17:39.4978 18:29.8952 19:30.6365 20:19.7036 21:15.4996 22:20.3918 23:14.4383 24:23.9745 25:32.4388 26:41.6363 27:46.3351 28:37.8753 29:42.8424 30:31.785 31:30.2816 32:19.0999 33:14.9406 34:18.7319 35:17.1666 36:22.0404 37:26.444 38:33.3483 39:46.9012 40:41.4629 41:45.3279 42:29.9568 43:32.9891 44:17.3461 45:18.3272 46:15.0005 47:24.6997 48:24.2448 49:31.2329 50:36.3487 51:48.3386 52:42.0269 53:33.9831 54:28.4909 55:28.7518 56:19.7386 57:17.784 58:14.8201 59:20.0448 60:27.7847 
1 1:29.5406 2:33.5848 3:35.8956 4:38.0802 5:42.6702 6:33.6437 7:31.6486 8:20.7756 9:24.8114 10:13.2187 11:17.9847 12:19.1082 13:26.5453 14:39.8323 15:41.5444 16:42.6346 17:36.3555 18:39.1189 19:27.2185 20:19.8007 21:19.9331 22:23.9433 23:24.8578 24:21.0209 25:30.7559 26:33.1634 27:42.1031 28:42.2453 29:42.4509 30:34.2776 31:33.3231 32:23.1818 33:17.8762 34:16.7051 35:24.5144 36:28.5012 37:27.9923 38:38.2543 39:35.2001 40:39.6505 41:35.7929 42:31.1492 43:29.7761 44:25.7107 45:20.9752 46:18.3334 47:21.468 48:19.684 49:30.6163 50:39.3569 51:34.1597 52:42.4861 53:37.1547 54:34.9041 55:33.2341 56:31.3235 57:18.1452 58:17.7995 59:19.2096 60:18.7337 
1 1:26.1545 2:37.2301 3:37.0039 4:44.8597 5:42.1159 6:33.9911 7:30.7743 8:20.6414 9:22.1169 10:25.5723 11:22.7121 12:35.5808 13:42.6517 14:45.5983 15:35.8229 16:36.978 17:31.0988 18:19.7673 19:21.3027 20:19.6922 21:24.9255 22:27.4865 23:29.5363 24:39.5122 25:40.9042 26:45.146 27:33.9636 28:26.3889 29:19.4483 30:21.8745 31:18.82 32:24.1643 33:32.8481 34:37.1484 35:42.0557 36:38.9684 37:40.8135 38:31.4954 39:21.8887 40:20.5554 41:14.8372 42:22.4996 43:30.557 44:34.4191 45:33.456 46:35.0899 47:36.9469 48:34.3121 49:27.8942 50:18.838 51:16.871 52:13.3219 53:26.9516 54:25.106 55:32.9866 56:44.2686 57:43.8543 58:35.5043 59:34.9124 60:23.3873 
1 1:24.3422 2:35.9905 3:38.3697 4:41.2425 5:43.0979 6:29.3166 7:24.7874 8:18.155 9:19.4387 10:17.4181 11:31.5329 12:30.2066 13:44.1624 14:50.1312 15:42.0688 16:38.7064 17:25.1866 18:17.7194 19:16.1348 20:14.9991 21:27.5425 22:33.7719 23:42.1944 24:47.5171 25:48.3573 26:35.6699 27:28.374 28:27.1421 29:18.7235 30:14.5728 31:21.0474 32:23.5288 33:34.8436 34:45.2607 35:47.1319 36:38.758 37:39.575 38:31.5292 39:21.4903 40:14.5456 41:22.6757 42:19.2534 43:31.849 44:40.1556 45:42.5452 46:47.1333 47:40.4108 48:25.6262 49:22.655 50:16.502 51:17.6411 52:25.2974 53:32.839 54:42.0852 55:45.8687 56:38.8255 57:46.1264 58:35.347 59:30.212 60:13.206 
1 1:31.5071 2:30.3462 3:36.6107 4:38.6893 5:45.5604 6:42.8918 7:33.7633 8:32.1046 9:28.3337 10:22.8577 11:16.1567 12:15.3482 13:25.9952 14:26.9467 15:30.3955 16:31.194 17:41.2203 18:39.3286 19:41.6774 20:34.8559 21:39.2224 22:29.1269 23:26.1037 24:26.0756 25:20.7749 26:14.8812 27:21.2606 28:28.2754 29:25.9128 30:33.7993 31:40.8501 32:43.7985 33:41.4138 34:36.2297 35:34.4368 36:30.28 37:32.6419 38:18.9889 39:22.8559 40:19.314 41:19.3678 42:25.6036 43:29.9304 44:27.985 45:31.0956 46:34.0094 47:35.7771 48:37.4168 49:30.8219 50:25.6021 51:28.2777 52:18.9879 53:16.1107 54:14.3997 55:17.2542 56:23.3894 57:24.4656 58:29.6396 59:41.6298 60:40.1532 
1 1:27.6388 2:41.6688 3:40.9344 4:36.8213 5:39.6225 6:33.2428 7:31.9644 8:26.2984 9:14.9493 10:16.5426 11:22.4119 12:22.6485 13:35.0749 14:32.0629 15:42.1071 16:46.5702 17:45.0406 18:31.273 19:26.8028 20:22.5754 21:16.326 22:17.9722 23:15.7631 24:27.1493 25:26.7165 26:38.901 27:44.9105 28:47.4412 29:37.7306 30:36.4598 31:33.008 32:29.3038 33:24.6391 34:18.3406 35:20.1702 36:16.4429 37:31.9993 38:36.6776 39:39.7713 40:43.6607 41:36.3792 42:37.0118 43:31.3474 44:21.299 45:21.1175 46:13.9727 47:16.0292 48:26.9176 49:27.0947 50:39.4409 51:42.5749 52:36.1273 53:43.0568 54:42.4995 55:35.986 56:25.9462 57:20.7706 58:23.2863 59:16.4481 60:24.7488 
1 1:32.07 2:35.927 3:46.0664 4:47.0233 5:38.0722 6:37.3594 7:26.1317 8:13.0016 9:11.8143 10:13.1851 11:20.6026 12:32.5702 13:46.5346 14:46.8849 15:48.0136 16:41.0053 17:24.4386 18:22.9657 19:21.3305 20:22.1853 21:18.0982 22:23.2729 23:39.1643 24:38.3771 25:49.8789 26:46.526 27:38.8149 28:24.2987 29:15.3701 30:15.621 31:22.1259 32:28.6364 33:29.853 34:37.2934 35:42.2965 36:47.0608 37:37.8995 38:31.8064 39:21.0852 40:11.6247 41:18.9693 42:19.9275 43:30.0616 44:31.4037 45:41.5582 46:46.1573 47:42.0035 48:36.9515 49:23.261 50:15.7532 51:10.0067 52:18.6147 53:27.6506 54:28.8793 55:40.8209 56:46.9311 57:38.1265 58:38.3925 59:29.3815 60:18.3166 
1 1:32.8485 2:32.6025 3:44.1224 4:44.172 5:38.9286 6:45.4076 7:33.8422 8:30.8023 9:23.2227 10:24.3516 11:14.5351 12:11.5571 13:14.8621 14:16.2949 15:19.733 16:29.5489 17:32.9115 18:41.8805 19:43.3745 20:42.1549 21:43.6066 22:35.1158 23:29.2947 24:30.3348 25:18.1857 26:17.4701 27:20.6168 28:17.1849 29:18.81 30:28.07 31:29.4401 32:34.6812 33:43.0026 34:41.2569 35:43.7137 36:45.057 37:34.6971 38:32.011 39:26.591 40:16.2748 41:17.8578 42:17.2245 43:17.638 44:26.9431 45:28.2579 46:29.1225 47:36.3099 48:42.1851 49:39.6961 50:44.402 51:38.7069 52:35.8327 53:34.125 54:25.8361 55:21.2947 56:13.2201 57:11.114 58:19.7152 59:17.937 60:24.2756 
1 1:29.754 2:36.7461 3:34.6286 4:40.5504 5:39.2134 6:35.2695 7:33.2825 8:22.047 9:22.3463 10:19.5624 11:21.2992 12:22.7115 13:34.0128 14:32.7474 15:33.3342 16:42.1226 17:36.1492 18:41.6544 19:30.8434 20:26.7906 21:20.8851 22:23.7475 23:20.409 24:26.7196 25:22.4263 26:34.522 27:40.72 28:41.4645 29:37.212 30:38.1099 31:38.7157 32:22.8614 33:21.2261 34:17.9143 35:16.2007 36:20.4512 37:22.1374 38:25.989 39:35.9593 40:38.0723 41:46.6801 42:45.6258 43:30.5352 44:33.1574 45:20.3447 46:24.133 47:17.4168 48:23.5009 49:23.6633 50:26.5852 51:30.5295 52:35.4169 53:43.1147 54:35.3654 55:41.1558 56:29.3852 57:24.103 58:26.6137 59:23.4871 60:18.7953 
1 1:33.2499 2:37.0387 3:33.8307 4:35.8394 5:46.4239 6:41.5376 7:36.9618 8:31.5665 9:23.3927 10:23.5002 11:22.6525 12:14.0547 13:14.1816 14:18.4807 15:23.1592 16:39.3093 17:34.7405 18:36.473 19:46.6633 20:34.9894 21:37.6656 22:28.5279 23:22.2917 24:22.7089 25:20.1469 26:23.121 27:24.9717 28:24.6005 29:24.7445 30:34.7381 31:39.1458 32:41.5146 33:43.3606 34:42.5441 35:34.4009 36:31.4789 37:23.8239 38:24.9875 39:23.4311 40:24.2214 41:21.2743 42:25.3592 43:28.5526 44:35.8624 45:32.3876 46:40.6384 47:43.3183 48:40.4228 49:35.5989 50:37.4503 51:35.0737 52:22.5084 53:26.7123 54:16.3324 55:18.4152 56:18.5273 57:29.773 58:33.9627 59:31.4135 60:43.2634 
1 1:34.866 2:37.2033 3:37.6021 4:37.1155 5:38.9525 6:26.3406 7:26.2779 8:17.4786 9:22.8414 10:18.2825 11:24.384 12:32.1421 13:39.3936 14:39.6524 15:44.6648 16:37.2981 17:27.3327 18:18.2058 19:12.9646 20:21.8875 21:26.0695 22:32.6881 23:38.7865 24:46.1023 25:39.0817 26:32.1304 27:34.5745 28:16.8289 29:17.7765 30:19.4344 31:23.4832 32:33.7653 33:38.9598 34:36.9246 35:36.9039 36:32.7045 37:27.7873 38:21.3409 39:23.3078 40:16.878 41:26.3753 42:33.357 43:35.6636 44:39.8499 45:46.918 46:38.2275 47:37.7751 48:27.8586 49:18.6142 50:18.4058 51:21.5551 52:20.3103 53:27.1387 54:35.6624 55:42.5884 56:38.8837 57:40.4569 58:27.9889 59:26.381 60:17.2159 
1 1:35.2035 2:37.3285 3:38.2443 4:42.1728 5:33.8241 6:31.908 7:25.1495 8:14.6118 9:17.7035 10:21.8239 11:26.6091 12:31.1333 13:36.8255 14:43.551 15:39.8234 16:35.593 17:26.3809 18:21.0756 19:15.3222 20:20.0376 21:25.1575 22:33.7307 23:40.9874 24:37.022 25:38.0681 26:42.7154 27:28.3405 28:20.6781 29:22.7555 30:20.4602 31:14.7227 32:29.8481 33:36.8477 34:37.4034 35:46.4199 36:41.7533 37:30.6525 38:25.6968 39:17.4739 40:21.7989 41:22.8206 42:19.4374 43:25.4278 44:32.0002 45:36.4538 46:36.355 47:40.7067 48:28.2642 49:21.7133 50:24.8581 51:15.254 52:21.7874 53:31.329 54:35.5845 55:42.6682 56:38.3417 57:35.3498 58:28.7492 59:24.6032 60:15.9912 
1 1:29.0966 2:32.2456 3:42.8464 4:44.8088 5:42.0107 6:43.1734 7:37.9001 8:22.9514 9:14.2457 10:20.9101 11:19.2761 12:22.2626 13:29.733 14:35.6708 15:40.6508 16:47.289 17:45.6782 18:37.9898 19:43.4654 20:28.7345 21:20.5433 22:15.8385 23:11.3742 24:14.0309 25:24.2713 26:25.3649 27:32.1028 28:40.4668 29:44.6626 30:43.3681 31:39.8671 32:36.1131 33:25.4762 34:26.9889 35:18.1215 36:10.774 37:18.2763 38:20.0719 39:26.9272 40:30.0059 41:39.7309 42:49.7645 43:46.3279 44:39.9572 45:28.1115 46:29.6589 47:24.67 48:11.4743 49:12.2871 50:23.8411 51:22.1446 52:25.5382 53:39.7498 54:38.6521 55:42.71 56:42.678 57:37.9684 58:37.6345 59:26.9205 60:22.6955 
1 1:30.6026 2:32.5901 3:37.9136 4:48.5191 5:39.0556 6:31.6838 7:32.6279 8:26.1194 9:15.1641 10:13.6984 11:22.7437 12:30.8435 13:35.1712 14:44.1129 15:39.5097 16:43.3012 17:34.8629 18:32.2158 19:29.6659 20:20.8511 21:21.3297 22:15.5137 23:19.8034 24:30.7427 25:37.3769 26:44.3648 27:39.735 28:36.3637 29:29.0326 30:24.982 31:21.1251 32:14.2826 33:19.8996 34:25.486 35:27.4441 36:33.3133 37:37.5749 38:44.3084 39:42.6221 40:41.4362 41:31.4037 42:19.3797 43:19.6594 44:15.1039 45:23.6236 46:27.8709 47:28.1088 48:44.7615 49:46.993 50:40.8773 51:40.4693 52:30.6739 53:23.9784 54:13.7305 55:17.9631 56:21.5228 57:20.8976 58:28.3958 59:32.487 60:44.577 
1 1:28.9343 2:38.5836 3:35.7467 4:45.6941 5:37.8738 6:32.42 7:34.5536 8:21.907 9:22.9692 10:18.4397 11:17.7828 12:23.1734 13:26.8727 14:36.3405 15:38.364 16:39.9035 17:36.3162 18:43.4516 19:31.2474 20:21.0024 21:17.6787 22:15.7715 23:18.164 24:18.9568 25:21.0625 26:33.8114 27:43.2818 28:46.2368 29:39.8807 30:35.3188 31:30.2036 32:28.3298 33:27.3346 34:18.9719 35:12.5432 36:16.3812 37:21.6816 38:33.394 39:35.4495 40:43.767 41:39.195 42:42.041 43:37.6842 44:30.4695 45:21.2571 46:13.4003 47:21.5573 48:17.3195 49:18.5569 50:25.6788 51:37.2236 52:37.8406 53:48.088 54:46.951 55:35.0124 56:30.2583 57:23.4928 58:15.093 59:14.8612 60:17.2173 
1 1:31.9525 2:34.6294 3:41.1201 4:40.0693 5:33.8886 6:31.6604 7:27.242 8:23.4285 9:22.6107 10:23.6916 11:24.1668 12:27.7273 13:30.9359 14:36.6393 15:45.1425 16:42.1243 17:30.5826 18:22.8608 19:21.3639 20:18.5702 21:22.1494 22:26.1455 23:28.0886 24:37.753 25:34.5612 26:41.6792 27:42.2417 28:38.2841 29:27.0361 30:20.0837 31:20.8001 32:13.5588 33:22.6072 34:28.1691 35:38.3313 36:40.9077 37:41.731 38:34.9247 39:29.8962 40:27.9848 41:20.509 42:23.8579 43:15.2224 44:27.9981 45:22.9443 46:38.9532 47:33.6126 48:41.5427 49:34.9631 50:40.0668 51:29.6134 52:24.3705 53:18.0091 54:22.6876 55:21.7537 56:27.0703 57:29.6967 58:32.9133 59:44.0655 60:38.1459 
1 1:31.0256 2:37.2065 3:38.9794 4:41.096 5:42.32 6:31.6997 7:35.1004 8:24.7022 9:20.8778 10:24.1232 11:22.4419 12:23.1952 13:25.1711 14:29.7732 15:39.6769 16:41.7512 17:35.9021 18:31.9066 19:33.7481 20:29.2289 21:15.2418 22:17.7303 23:19.7818 24:25.6413 25:23.3539 26:39.0119 27:33.3656 28:36.77 29:39.7571 30:41.1175 31:31.1922 32:32.6844 33:21.402 34:16.8938 35:22.064 36:19.5271 37:31.4056 38:30.3655 39:36.9143 40:37.7382 41:43.3153 42:36.518 43:36.6348 44:34.4306 45:26.156 46:15.9816 47:19.2507 48:25.4982 49:21.9805 50:24.5307 51:34.2705 52:45.3072 53:36.9543 54:39.9395 55:35.6233 56:26.6766 57:19.4241 58:18.8798 59:12.3171 60:20.7148 
1 1:26.8177 2:36.247 3:42.76 4:43.3242 5:42.3945 6:42.095 7:31.8504 8:29.5704 9:26.4291 10:13.9468 11:16.8736 12:18.653 13:29.4633 14:33.2647 15:36.0939 16:38.5427 17:40.6096 18:35.3769 19:35.92 20:31.2921 21:24.2228 22:15.8631 23:22.402 24:21.5859 25:27.7929 26:34.6204 27:37.1484 28:43.1207 29:43.114 30:44.6128 31:37.1051 32:28.9082 33:25.288 34:17.4575 35:17.3587 36:13.4336 37:18.6193 38:30.7478 39:33.7329 40:33.6488 41:44.1534 42:45.2834 43:34.7636 44:33.5979 45:30.646 46:22.2933 47:22.1472 48:12.6371 49:14.9493 50:26.6374 51:32.8969 52:29.2682 53:43.4099 54:43.5762 55:36.8844 56:42.1848 57:38.2532 58:25.0578 59:17.0962 60:20.0338 
1 1:24.1212 2:39.138 3:44.7903 4:39.59 5:38.8291 6:32.6002 7:30.2106 8:24.4395 9:21.6196 10:16.3847 11:24.8099 12:33.1998 13:34.279 14:44.3566 15:35.4984 16:38.9918 17:38.8147 18:30.9747 19:28.0701 20:20.1696 21:20.1191 22:25.3803 23:30.2381 24:40.2618 25:40.0547 26:38.3541 27:40.9271 28:30.0574 29:27.2238 30:19.5551 31:16.451 32:24.9023 33:20.7698 34:34.7747 35:30.2435 36:45.0205 37:42.9342 38:40.5618 39:33.8609 40:22.1165 41:22.9078 42:24.5628 43:24.5469 44:24.3386 45:25.8194 46:35.5894 47:43.1462 48:46.4495 49:36.124 50:34.9131 51:23.9198 52:27.9153 53:13.8007 54:23.0402 55:21.9833 56:33.3965 57:35.1382 58:35.6664 59:39.1259 60:39.8947 
1 1:27.2381 2:33.0688 3:35.5037 4:47.9814 5:35.8772 6:34.3964 7:31.5676 8:29.2289 9:22.2233 10:13.3213 11:13.4067 12:19.5147 13:25.5158 14:32.8675 15:40.8028 16:47.3925 17:45.3858 18:41.6648 19:34.6966 20:22.8944 21:28.2007 22:18.3056 23:15.7062 24:15.832 25:26.227 26:35.2259 27:32.992 28:36.7741 29:36.5804 30:37.9341 31:38.9267 32:24.9742 33:18.6681 34:15.9754 35:16.1688 36:24.0822 37:19.2296 38:31.8168 39:28.769 40:34.6447 41:43.9554 42:40.8663 43:42.2959 44:37.2861 45:28.6749 46:24.6312 47:15.4931 48:13.3221 49:21.9283 50:23.4931 51:30.568 52:38.5444 53:43.6723 54:41.7671 55:40.4899 56:36.5012 57:24.7778 58:25.9279 59:20.162 60:18.7329 
1 1:29.6181 2:41.2386 3:44.632 4:47.8926 5:44.6445 6:41.1246 7:41.4001 8:36.0841 9:26.727 10:26.1316 11:19.5195 12:9.80804 13:12.8942 14:23.6048 15:24.9783 16:32.8095 17:39.2279 18:47.1987 19:41.6618 20:46.1304 21:37.9118 22:31.8729 23:33.1485 24:22.1589 25:15.6544 26:11.7219 27:12.6076 28:17.44 29:19.3073 30:25.4926 31:27.1464 32:35.036 33:36.4738 34:41.6348 35:44.2709 36:46.0801 37:41.498 38:32.9224 39:19.76 40:19.9674 41:17.1624 42:19.4836 43:15.8079 44:18.0776 45:24.5263 46:38.7108 47:39.6139 48:38.7708 49:50.0985 50:46.9157 51:40.9179 52:31.0978 53:25.2723 54:19.1213 55:14.8607 56:21.3939 57:19.3002 58:21.058 59:27.5373 60:33.6752 
1 1:34.7518 2:37.8581 3:33.9115 4:39.0104 5:40.3342 6:35.3339 7:32.8157 8:29.2201 9:22.5748 10:15.4523 11:14.7442 12:23.852 13:32.8415 14:37.8022 15:44.5937 16:43.9901 17:41.1524 18:33.9709 19:29.8271 20:30.4667 21:21.9371 22:20.3822 23:18.888 24:19.9011 25:31.5657 26:36.6357 27:38.4958 28:44.0208 29:39.2993 30:40.6416 31:26.9174 32:29.916 33:22.7786 34:22.6408 35:20.3626 36:25.0666 37:33.2931 38:39.6588 39:40.725 40:39.3124 41:42.2019 42:38.9795 43:37.3862 44:28.8823 45:23.848 46:23.9066 47:14.338 48:23.1383 49:28.3407 50:28.2566 51:39.5542 52:45.1578 53:45.5955 54:31.2422 55:31.913 56:20.5122 57:23.3023 58:18.7024 59:20.177 60:25.4505 
